"RECNO","TName","Company","Div_LES","Terminal","Status","ChassisNo","CONTAINERNO","LI_NO","QTY_LE","SVCCODE_LE","SVCDESCRIPTION_LE","RATECODE_LE","RATE_LE","CHGAMT_LE","chz_pickup_loc","Shipper_Name","ConsigneeID","Consignee_Name","BilltoID_LES","Billto_Name_LES","Preferred","WorkorderNo","PBI_RefNo","BOL","SSL","PU_Date","PU_Time","Original_SchedDelv","SchedDelv","Original_scheddelvtime","Scheddelvtime","POD_Date","POD_Time","Ingatedate","ReturnTo","CHZ_returnTo","CHZ_ingatedate","RECEIVEDBY","YARDID","LASTFREEDAY","FREEDAYS","LAST_RETURN","Linehaul_Amount","FSC_Amount","Line_Total","ChasFee_Total","EL_Bill_Total","DP_Total","MP_Total","Net_Total","Rel_Date","Billed_Date_LES","Rcvd_Date_LES","CUST_REF"
1934109,"ELBilling","PBI","PBI","CHI","AC","APMZ405805","TCNU4607106",1134,1,"CR","CHASSIS RENTAL","F",-40,-40,"","BNSF LPC Logistics Park (H572)","GREIFIL","GREIF PACKAGING LLC","OLUSANY","OL USA LLC","OLUSANY","CHOLX224223","","","YML",12/11/2022,"1119",12/5/2022,12/12/2022,"1000","1300",12/12/2022,"1000",12/12/2022,"NORF79","TEAINIL",12/12/2022,"","",,4,12/14/2022,0,0,0,0,0,0,0,0,11/3/2022,12/21/2022,12/16/2022,""
1934110,"Lineitem","PBI","PBI","ATL","99","TAXZ143364","TGHU5213670",1,2,"CR","CHASSIS RENTAL","E",40,80,"","CSX FAIRBURN (O083)","PUEXDGA","PUMA EXPRESS FREIGHT SERVICES","LMGWDGA","LMG WORLD LLC","LMGWDGA","LMGOT-5959","","ZIMUSEL71018338","ZIM",11/14/2022,"0935",11/11/2022,11/14/2022,"0900","1300",11/14/2022,"1055",11/14/2022,"CSXFBGA","CSXFBGA",11/14/2022,"","",11/12/2022,4,11/17/2022,0,0,0,0,0,0,0,0,11/3/2022,11/17/2022,12/23/2022,""
1934111,"Lineitem","PBI","PBI","ATL","99","DFLZ402588","PONU1514904",1,2,"CR","CHASSIS RENTAL","E",40,80,"","CSX FAIRBURN (O083)","PUEXDGA","PUMA EXPRESS FREIGHT SERVICES","LMGWDGA","LMG WORLD LLC","LMGWDGA","LMGOT-5960","","MAEU221863430","MSK",12/2/2022,"0640",12/1/2022,12/2/2022,"0900","0900",12/2/2022,"0816",12/2/2022,"BTTATLG","BTTATLG",12/2/2022,"","",12/2/2022,4,12/7/2022,0,0,0,0,0,0,0,0,11/3/2022,12/8/2022,1/12/2023,""
1934112,"Lineitem","PBI","PBI","DAL","88","APMZ416601","FFAU1794680",1,2,"CR","CHASSIS RENTAL","E",40,80,"","BNSF ALLIANCE (T926)","IDCFWTX","IDC","VICIL","VICTORY WORLDWIDE INC.","VICIL","OI 282","","ONEYSGNCS1803400","ONE",12/20/2022,"0726",12/12/2022,12/20/2022,"0800","0800",12/20/2022,"0744",12/20/2022,"BNSFATX","BNSFATX",12/20/2022,"","",12/18/2022,5,12/26/2022,0,0,0,0,0,0,0,0,11/3/2022,12/21/2022,1/17/2023,""
1934113,"Lineitem","PBI","PBI","DAL","88","TNPZ497337","TCKU7931095",1,2,"CR","CHASSIS RENTAL","E",40,80,"","BNSF ALLIANCE (T926)","IDCFWTX","IDC","VICIL","VICTORY WORLDWIDE INC.","VICIL","OI 282","","ONEYSGNCS1803400","ONE",12/20/2022,"0845",12/12/2022,12/20/2022,"0900","1000",12/20/2022,"0908",12/20/2022,"BNSFATX","BNSFATX",12/20/2022,"","",12/18/2022,5,12/26/2022,0,0,0,0,0,0,0,0,11/3/2022,12/21/2022,1/17/2023,""
1934114,"Lineitem","PBI","PBI","DAL","88","TNPZ498498","DRYU9362410",1,2,"CR","CHASSIS RENTAL","E",40,80,"","BNSF ALLIANCE (T926)","IDCFWTX","IDC","VICIL","VICTORY WORLDWIDE INC.","VICIL","OI 282","","ONEYSGNCS1803400","ONE",12/20/2022,"1225",12/12/2022,12/20/2022,"1000","1300",12/20/2022,"1237",12/20/2022,"BNSFATX","BNSFATX",12/20/2022,"","",12/18/2022,5,12/26/2022,0,0,0,0,0,0,0,0,11/3/2022,12/21/2022,1/17/2023,""
1934115,"Lineitem","PBI","PBI","DAL","88","TNPZ522668","TRHU6168011",1,2,"CR","CHASSIS RENTAL","E",40,80,"","BNSF ALLIANCE (T926)","IDCFWTX","IDC","VICIL","VICTORY WORLDWIDE INC.","VICIL","OI 282","","ONEYSGNCS1803400","ONE",12/19/2022,"0746",12/13/2022,12/19/2022,"0800","0800",12/19/2022,"0800",12/19/2022,"BNSFATX","BNSFATX",12/19/2022,"","",12/18/2022,5,12/23/2022,0,0,0,0,0,0,0,0,11/3/2022,12/19/2022,12/22/2022,""
1934116,"Lineitem","PBI","PBI","DAL","88","TNPZ144590","FDCU0398764",1,2,"CR","CHASSIS RENTAL","E",40,80,"","BNSF ALLIANCE (T926)","IDCFWTX","IDC","VICIL","VICTORY WORLDWIDE INC.","VICIL","OI 282","","ONEYSGNCS1803400","ONE",12/19/2022,"0931",12/13/2022,12/19/2022,"0900","1000",12/19/2022,"0940",12/19/2022,"BNSFATX","BNSFATX",12/19/2022,"","",12/18/2022,5,12/23/2022,0,0,0,0,0,0,0,0,11/3/2022,12/21/2022,1/17/2023,""
1934118,"ELBilling","PBI","PBI","CHI","AC","EMCZ840888","CMAU3318469",1124,9,"CR","CHASSIS RENTAL","E",40,360,"BNLPCIL","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0041737","SDS","CMDUTHD0996662","CMA",12/19/2022,"1847",12/19/2022,12/19/2022,"2359","2359",12/19/2022,"1950",12/27/2022,"STRTURN","STRTURN",12/28/2022,"","",12/18/2022,15,1/2/2023,0,0,0,0,0,0,0,0,11/3/2022,12/29/2022,1/6/2023,"15432103"
1934119,"ELBilling","PBI","PBI","CHI","AC","FLXZ445886","CMAU7508214",1124,9,"CR","CHASSIS RENTAL","E",40,360,"REUILTW","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0041740","SDS","CMDUTHD0996661","CMA",12/2/2022,"1316",12/2/2022,12/2/2022,"0000","2359",12/2/2022,"1415",12/10/2022,"BNLPCIL","REUSEBN",12/10/2022,"LOT S","",12/2/2022,15,12/16/2022,0,0,0,0,0,0,0,0,11/3/2022,12/15/2022,12/22/2022,"15380206"
1934120,"ELBilling","PBI","PBI","CHI","AC","TSXZ499601","CMAU8535744",1124,5,"CR","CHASSIS RENTAL","E",40,200,"BNLPCIL","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0041742","SDS","CMDUTHD0996662","CMA",12/17/2022,"1019",12/14/2022,12/17/2022,"0000","2359",12/17/2022,"1100",12/21/2022,"STRTURN","STRTURN",12/21/2022,"LOT S","",12/15/2022,15,12/31/2022,0,0,0,0,0,0,0,0,11/3/2022,12/28/2022,1/6/2023,"15421505"
1934121,"ELBilling","PBI","PBI","CHI","AC","FLXZ447481","CMAU9170316",1124,9,"CR","CHASSIS RENTAL","E",40,360,"DELCOIL","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0041744","SDS","CMDUTHD0996662","CMA",12/19/2022,"2017",12/19/2022,12/19/2022,"2359","2359",12/19/2022,"2100",12/27/2022,"STRTURN","STRTURN",12/27/2022,"","",12/19/2022,15,1/2/2023,0,0,0,0,0,0,0,0,11/3/2022,12/28/2022,1/6/2023,"15432105"
1934122,"ELBilling","PBI","PBI","CHI","AC","FLXZ650527","CMAU9174693",1124,9,"CR","CHASSIS RENTAL","E",40,360,"DELCOIL","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0041745","SDS","CMDUTHD0996662","CMA",12/19/2022,"1848",12/19/2022,12/19/2022,"2359","2359",12/19/2022,"1930",12/27/2022,"STRTURN","STRTURN",12/27/2022,"","",12/18/2022,15,1/2/2023,0,0,0,0,0,0,0,0,11/3/2022,12/28/2022,1/6/2023,"15432104"
1934123,"ELBilling","PBI","PBI","CHI","AC","TSXZ629697","CMAU9337907",1124,11,"CR","CHASSIS RENTAL","E",40,440,"BNLPCIL","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0041747","SDS","CMDUTHD0996662","CMA",12/17/2022,"1231",12/17/2022,12/17/2022,"0000","2359",12/17/2022,"1330",12/27/2022,"STRTURN","STRTURN",12/27/2022,"","",12/18/2022,15,12/31/2022,0,0,0,0,0,0,0,0,11/3/2022,12/29/2022,1/6/2023,"15432102"
1934124,"ELBilling","PBI","PBI","CHI","AC","APMZ412769","FFAU4912236",1124,5,"CR","CHASSIS RENTAL","E",40,200,"","BNSF LPC Logistics Park (H572)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0041756","SDS","CMDUTHD0996662","CMA",12/12/2022,"1313",12/12/2022,12/12/2022,"0000","2359",12/12/2022,"1405",12/16/2022,"DELCOIL","DELCOIL",12/16/2022,"","",12/14/2022,15,12/26/2022,0,0,0,0,0,0,0,0,11/3/2022,12/19/2022,12/29/2022,"15417232"
1934125,"ELBilling","PBI","PBI","CHI","AC","TSXZ622906","SEKU5807088",1124,4,"CR","CHASSIS RENTAL","E",40,160,"BNLPCIL","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0041814","SDS","CMDUTHD0996661","CMA",12/2/2022,"1525",12/2/2022,12/2/2022,"0000","2359",12/2/2022,"1630",12/5/2022,"BNLPCIL","BNLPCIL",12/5/2022,"LOT S","",12/2/2022,15,12/16/2022,0,0,0,0,0,0,0,0,11/3/2022,12/8/2022,12/15/2022,"15380204"
1934126,"ELBilling","PBI","PBI","CHI","AC","DCNZ437625","TCKU6217972",1124,4,"CR","CHASSIS RENTAL","E",40,160,"BNLPCIL","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0041817","SDS","CMDUTHD0996663","CMA",11/29/2022,"0922",11/29/2022,11/29/2022,"2359","2359",11/29/2022,"1044",12/2/2022,"DELCOIL","DELCOIL",12/2/2022,"","",11/29/2022,15,12/13/2022,0,0,0,0,0,0,0,0,11/3/2022,12/8/2022,12/15/2022,"15368710"
1934127,"ELBilling","PBI","PBI","CHI","AC","FDLZ498028","TGBU6108148",1125,9,"CR","CHASSIS RENTAL","E",40,360,"REUSEBN","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0041835","SDS","CMDUTHD0996662","CMA",12/12/2022,"0856",12/12/2022,12/12/2022,"0000","2359",12/12/2022,"0930",12/20/2022,"STRTURN","STRTURN",12/20/2022,"","",12/14/2022,15,12/26/2022,0,0,0,0,0,0,0,0,11/3/2022,12/22/2022,12/29/2022,"15417231"
1934128,"ELBilling","PBI","PBI","CHI","AC","TSXZ415076","TRHU7843578",1125,12,"CR","CHASSIS RENTAL","E",40,480,"DELCOIL","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0041844","SDS","CMDUTHD0996662","CMA",12/22/2022,"1441",12/22/2022,12/22/2022,"0000","2359",12/22/2022,"1530",1/2/2023,"DELCOIL","DELCOIL",1/2/2023,"","",12/23/2022,15,1/5/2023,0,0,0,0,0,0,0,0,11/3/2022,1/4/2023,1/12/2023,"15445153"
1934131,"ELBilling","PBI","PBI","DAL","AC","DCNZ405265","FDCU0253565",1127,10,"CR","CHASSIS RENTAL","E",40,400,"","BNSF ALLIANCE (T926)","NEOXPO","NEOVIA LOGISTICS - A59","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0042315","SDS","CMDUSEL1451947","CMA",11/12/2022,"0712",11/14/2022,11/12/2022,"0000","2359",11/12/2022,"0755",11/21/2022,"CONGLTX","BNSFATX",11/21/2022,"","",11/13/2022,15,11/26/2022,0,0,0,0,0,0,0,0,10/26/2022,12/6/2022,12/15/2022,"15302446"
1934132,"ELBilling","PBI","PBI","ATL","AC","MSCZ422521","CMAU8784433",1128,4,"CR","CHASSIS RENTAL","E",40,160,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0036765","SDS","CMDUTHD0972603D","CMA",11/8/2022,"2311",11/9/2022,11/9/2022,"0759","0759",11/9/2022,"0145",11/11/2022,"CONGLAN","CONGLAN",11/11/2022,"","",11/3/2022,15,11/22/2022,0,0,0,0,0,0,0,0,11/2/2022,11/17/2022,1/24/2023,"15290569"
1934133,"ELBilling","PBI","PBI","ATL","AC","TSXZ655265","CMAU6923062",1128,4,"CR","CHASSIS RENTAL","E",40,160,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0034322","SDS","CMDUTHD0976917A","CMA",11/8/2022,"0722",11/8/2022,11/8/2022,"2359","2359",11/8/2022,"1320",11/11/2022,"CONGLAN","CONGLAN",11/11/2022,"","",11/7/2022,15,11/22/2022,0,0,0,0,0,0,0,0,11/2/2022,11/14/2022,,"15290560"
1934135,"ELBilling","PBI","PBI","ATL","AC","TSXZ620699","TCNU5100820",1129,10,"CR","CHASSIS RENTAL","E",40,400,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0038394","SDS","HDMULCHM36648300","HII",12/6/2022,"0901",12/3/2022,12/6/2022,"0759","2359",12/6/2022,"1306",12/15/2022,"NORGA","NORGA",12/15/2022,"","",12/3/2022,14,12/19/2022,0,0,0,0,0,0,0,0,11/2/2022,12/19/2022,12/29/2022,"15312837"
1934136,"ELBilling","PBI","PBI","ATL","AC","POCZ401449","TCNU8504826",1129,9,"CR","CHASSIS RENTAL","E",40,360,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0041654","SDS","HDMUSELM64575800","HII",12/14/2022,"1544",12/15/2022,12/15/2022,"2359","2359",12/15/2022,"0910",12/22/2022,"CONGLAN","NORGA",12/22/2022,"","PBIGA",12/14/2022,14,12/27/2022,0,0,0,0,0,0,0,0,11/2/2022,1/4/2023,1/12/2023,"15430694"
1934137,"ELBilling","PBI","PBI","ATL","AC","AIMZ473880","BMOU4705080",1129,12,"CR","CHASSIS RENTAL","E",40,480,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0041642","SDS","HDMUSELM46835600","HII",12/16/2022,"1904",12/19/2022,12/19/2022,"2359","2359",12/19/2022,"0805",12/27/2022,"CONGLAN","NORGA",12/27/2022,"","PBIGA",12/17/2022,14,12/29/2022,0,0,0,0,0,0,0,0,11/2/2022,12/30/2022,1/6/2023,"15430619"
1934138,"ELBilling","PBI","PBI","ATL","AC","TAXZ477204","CAIU7468000",1129,9,"CR","CHASSIS RENTAL","E",40,360,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0040117","SDS","HDMULCHM31904301","HII",12/22/2022,"0749",12/21/2022,12/22/2022,"2359","2359",12/22/2022,"1100",12/30/2022,"NORGA","NORGA",12/30/2022,"","",12/23/2022,14,1/4/2023,0,0,0,0,0,0,0,0,11/2/2022,1/4/2023,1/12/2023,"15454463"
1934139,"ELBilling","PBI","PBI","ATL","AC","HDMZ410415","CLKU5016168",1129,11,"CR","CHASSIS RENTAL","E",40,440,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0040127","SDS","HDMULCHM31904300","HII",12/27/2022,"0743",12/27/2022,12/27/2022,"2359","2359",12/27/2022,"1026",1/6/2023,"NORGA","NORGA",1/6/2023,"","",12/28/2022,14,1/9/2023,0,0,0,0,0,0,0,0,11/2/2022,1/9/2023,1/24/2023,"15460844"
1934140,"ELBilling","PBI","PBI","ATL","AC","YMLZ425426","TLLU4606590",1130,11,"CR","CHASSIS RENTAL","E",40,440,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0039021","SDS","ONEYSZPCR5369302","ONE",12/9/2022,"0828",12/9/2022,12/9/2022,"2359","2359",12/9/2022,"1002",12/19/2022,"STRTURN","STRTURN",12/19/2022,"","",12/9/2022,20,12/28/2022,0,0,0,0,0,0,0,0,11/2/2022,12/22/2022,12/29/2022,"15412397"
1934141,"ELBilling","PBI","PBI","ATL","AC","APMZ700415","TRHU4852642",1130,15,"CR","CHASSIS RENTAL","E",40,600,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0037648","SDS","ONEYSELCB5543403","ONE",11/18/2022,"1200",11/22/2022,11/22/2022,"2359","2359",11/22/2022,"1035",12/2/2022,"STRTURN","STRTURN",12/2/2022,"","PBIGA",11/18/2022,20,12/7/2022,0,0,0,0,0,0,0,0,11/2/2022,12/8/2022,12/15/2022,"15326969"
1934142,"ELBilling","PBI","PBI","ATL","AC","TSXZ616160","TRHU5312320",1130,4,"CR","CHASSIS RENTAL","E",40,160,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0036142","SDS","ONEYPKGC50331600","ONE",12/6/2022,"0811",12/6/2022,12/6/2022,"2359","2359",12/6/2022,"1120",12/9/2022,"CMCAUGA","CMCAUGA",12/9/2022,"","",12/4/2022,20,12/25/2022,0,0,0,0,0,0,0,0,11/2/2022,12/29/2022,1/6/2023,"15379462"
1934144,"ELBilling","PBI","PBI","CHI","AC","FHCZ147791","FDCU0513488",1131,4,"CR","CHASSIS RENTAL","E",40,160,"","UP -GLOBAL 4 (I206)","UNIBOIL","UNIS BOLINGBROOK","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0041962","SDS","ONEYHANC68586500","ONE",12/17/2022,"0724",12/17/2022,12/17/2022,"2359","2359",12/17/2022,"0830",12/20/2022,"GLO4","GLO4",12/20/2022,"","",12/18/2022,20,1/5/2023,0,0,0,0,0,0,0,0,11/2/2022,12/22/2022,,"15429096"
1934145,"ELBilling","PBI","PBI","CHI","AC","FLTZ409623","KKFU7604736",1131,3,"CR","CHASSIS RENTAL","E",40,120,"","UP -GLOBAL 4 (I206)","UNIBOIL","UNIS BOLINGBROOK","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0041963","SDS","ONEYHANC68586500","ONE",12/14/2022,"0938",12/14/2022,12/14/2022,"0000","2359",12/14/2022,"1040",12/16/2022,"GLO4","GLO4",12/16/2022,"","",12/14/2022,20,1/2/2023,0,0,0,0,0,0,0,0,11/2/2022,12/19/2022,1/6/2023,"15422210"
1934147,"ELBilling","PBI","PBI","CHI","AC","FLXZ424134","NYKU4443433",1132,1,"CR","CHASSIS RENTAL","E",40,40,"","UP -GLOBAL 4 (I206)","UNIBOIL","UNIS BOLINGBROOK","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0041965","SDS","ONEYHANC68586500","ONE",12/14/2022,"1030",12/14/2022,12/14/2022,"0000","2359",12/14/2022,"1140",12/14/2022,"GLO4","GLO4",12/14/2022,"","",12/15/2022,20,1/2/2023,0,0,0,0,0,0,0,0,11/2/2022,12/19/2022,1/6/2023,"15422211"
1934148,"ELBilling","PBI","PBI","CHI","AC","FDLZ407732","TRHU7790210",1132,1,"CR","CHASSIS RENTAL","E",40,40,"","UP -GLOBAL 4 (I206)","UNIBOIL","UNIS BOLINGBROOK","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0041966","SDS","ONEYHANC68586500","ONE",12/14/2022,"0723",12/14/2022,12/14/2022,"0000","2359",12/14/2022,"0820",12/14/2022,"GLO4","GLO4",12/14/2022,"","",12/15/2022,20,1/2/2023,0,0,0,0,0,0,0,0,11/2/2022,12/19/2022,1/6/2023,"15422212"
1934149,"Lineitem","PBI","PBI","DAL","88","TNPZ499174","FFAU3588591",1,8,"CR","CHASSIS RENTAL","E",50,400,"DCZREUN","BNSF ALLIANCE (T926)","SUMITTX","SUMITOMO RUBBER NORTH AMERICA","INTCRTN","INTERMODAL CARTAGE CO LLC","INTCRTN","61-111597","KX-E5G4-7630","COSU6341267790","COS",11/4/2022,"0838",11/4/2022,11/4/2022,"2359","2359",11/4/2022,"0945",11/11/2022,"BNSFATX","DCZREUN",11/11/2022,"","",10/30/2022,4,11/9/2022,0,0,0,0,0,0,0,0,11/3/2022,11/16/2022,12/15/2022,""
1934150,"Lineitem","PBI","PBI","DAL","88","TNPZ444689","TGBU9684677",1,9,"CR","CHASSIS RENTAL","E",50,450,"","BNSF ALLIANCE (T926)","SUMITTX","SUMITOMO RUBBER NORTH AMERICA","INTCRTN","INTERMODAL CARTAGE CO LLC","INTCRTN","61-111598","3510222490","2701687350","OOC",11/4/2022,"0833",11/4/2022,11/4/2022,"2359","2359",11/4/2022,"0940",11/12/2022,"BNSFATX","BNSFATX",11/12/2022,"","",11/4/2022,6,11/11/2022,0,0,0,0,0,0,0,0,11/3/2022,11/16/2022,12/15/2022,""
1934151,"Lineitem","PBI","PBI","DAL","88","APMZ421328","CAAU6124815",1,9,"CR","CHASSIS RENTAL","E",50,450,"","BNSF ALLIANCE (T926)","SUMITTX","SUMITOMO RUBBER NORTH AMERICA","INTCRTN","INTERMODAL CARTAGE CO LLC","INTCRTN","61-111599","3510222478","2701687350","OOC",11/4/2022,"1234",11/4/2022,11/4/2022,"2359","2359",11/4/2022,"1305",11/12/2022,"BNSFATX","BNSFATX",11/12/2022,"","",11/4/2022,6,11/11/2022,0,0,0,0,0,0,0,0,11/3/2022,11/16/2022,12/15/2022,""
1934152,"Lineitem","PBI","PBI","DAL","88","PBIZ409362","OOCU7877944",1,9,"CR","CHASSIS RENTAL","E",50,450,"DCZREUN","BNSF ALLIANCE (T926)","SUMITTX","SUMITOMO RUBBER NORTH AMERICA","INTCRTN","INTERMODAL CARTAGE CO LLC","INTCRTN","61-111600","3510223522","2705377630","OOC",11/4/2022,"0839",11/4/2022,11/4/2022,"2359","2359",11/4/2022,"0950",11/12/2022,"BNSFATX","TXSTETX",11/12/2022,"","",11/4/2022,6,11/11/2022,0,0,0,0,0,0,0,0,11/3/2022,11/16/2022,12/15/2022,""
1934153,"Lineitem","PBI","PBI","DAL","88","PBIZ401509","OOCU6721324",1,9,"CR","CHASSIS RENTAL","E",50,450,"DCZREUN","BNSF ALLIANCE (T926)","SUMITTX","SUMITOMO RUBBER NORTH AMERICA","INTCRTN","INTERMODAL CARTAGE CO LLC","INTCRTN","61-111601","3510223168","2705507790","OOC",11/4/2022,"1336",11/4/2022,11/4/2022,"2359","2359",11/4/2022,"1420",11/12/2022,"BNSFATX","TXSTETX",11/12/2022,"","",11/4/2022,6,11/11/2022,0,0,0,0,0,0,0,0,11/3/2022,11/17/2022,12/15/2022,""
1934154,"Lineitem","PBI","PBI","DAL","88","TNPZ443480","OOCU8080220",1,9,"CR","CHASSIS RENTAL","E",50,450,"DCZREUN","BNSF ALLIANCE (T926)","SUMITTX","SUMITOMO RUBBER NORTH AMERICA","INTCRTN","INTERMODAL CARTAGE CO LLC","INTCRTN","61-111602","3510223173","2705507790","OOC",11/4/2022,"1009",11/4/2022,11/4/2022,"2359","2359",11/4/2022,"1106",11/12/2022,"BNSFATX","BNSFATX",11/12/2022,"","",11/4/2022,6,11/11/2022,0,0,0,0,0,0,0,0,11/3/2022,11/16/2022,12/15/2022,""
1934159,"ELBilling","PBI","PBI","CHI","AC","FLXZ402756","TCLU4863688",1532,4,"CR","CHASSIS RENTAL","E",40,160,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0042032","SDS","ONEYSELCD3336402","ONE",11/30/2022,"1037",11/30/2022,11/30/2022,"0000","2359",11/30/2022,"1132",12/3/2022,"GLO4","GLO4",12/3/2022,"","",12/1/2022,20,12/19/2022,0,0,0,0,0,0,0,0,11/3/2022,12/8/2022,12/15/2022,"15368712"
1934160,"ELBilling","PBI","PBI","CHI","AC","FDLZ402117","TRHU6877207",1532,2,"CR","CHASSIS RENTAL","E",40,80,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0042033","SDS","ONEYSELCD3336403","ONE",11/30/2022,"0809",11/30/2022,11/30/2022,"0000","2359",11/30/2022,"0900",12/1/2022,"GLO4","GLO4",12/1/2022,"","",12/1/2022,20,12/19/2022,0,0,0,0,0,0,0,0,11/3/2022,12/6/2022,12/15/2022,"15374041"
1934161,"ELBilling","PBI","PBI","CHI","AC","DCLZ413942","DFSU6788275",1532,3,"CR","CHASSIS RENTAL","E",40,120,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0042040","SDS","HDMUSELM08227400","HII",11/23/2022,"1146",11/23/2022,11/23/2022,"0000","2359",11/23/2022,"1245",11/25/2022,"GLO4","GLO4",11/25/2022,"","",11/23/2022,14,12/6/2022,0,0,0,0,0,0,0,0,11/3/2022,11/29/2022,12/22/2022,"15325172"
1934162,"ELBilling","PBI","PBI","ATL","AC","FLGZ433315","GAOU6076046",1542,16,"CR","CHASSIS RENTAL","E",40,640,"","NS - NORFOLK AUSTELL (L690)","LOWNEGA","LOWE'S 3375","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0034357","SDS","CMDUTHD0976920B","CMA",11/7/2022,"1146",11/7/2022,11/7/2022,"2359","2359",11/7/2022,"1300",11/22/2022,"UNITRGA","UNITRGA",11/22/2022,"","",11/7/2022,15,11/21/2022,0,0,0,0,0,0,0,0,11/3/2022,11/30/2022,1/6/2023,"15288787"
1934165,"Lineitem","PBI","PBI","CHI","99","PBIZ427385","SEKU4666128",1,6.06,"CR","CHASSIS RENTAL","E",40,242.4,"TEAINIL","CN -CHI/CNRR (I092)","TREDIN","TREDIT TIRE & WHEEL","DJSTXIL","DJS INTERNATIONAL SERVICES - IL","DJSTXIL","S22I128128","","COSU6882094240","COS",12/17/2022,"0800",12/19/2022,12/19/2022,"1559","1559",12/19/2022,"1300",12/21/2022,"CNICIL","REUSCNH",12/21/2022,"","TEAINIL",12/17/2022,9,12/28/2022,0,0,0,0,0,0,0,0,11/3/2022,12/23/2022,1/26/2023,""
