RECNO,TName,Company,Div_LES,Terminal,Status,ChassisNo,CONTAINERNO,LI_NO,QTY_LE,SVCCODE_LE,SVCDESCRIPTION_LE,RATECODE_LE,RATE_LE,CHGAMT_LE,chz_pickup_loc,Shipper_Name,ConsigneeID,Consignee_Name,BilltoID_LES,Billto_Name_LES,Preferred,WorkorderNo,PBI_RefNo,BOL,SSL,PU_Date,PU_Time,Original_SchedDelv,SchedDelv,Original_scheddelvtime,Scheddelvtime,POD_Date,POD_Time,Ingatedate,ReturnTo,CHZ_returnTo,CHZ_ingatedate,RECEIVEDBY,YARDID,LASTFREEDAY,FREEDAYS,LAST_RETURN,Linehaul_Amount,FSC_Amount,Line_Total,ChasFee_Total,EL_Bill_Total,DP_Total,MP_Total,Net_Total,Rel_Date,Billed_Date_LES,Rcvd_Date_LES
1910026,Lineitem,PBI,PBI,MEM,3,NEDZ400612,CICU2585903,3,12,YST,YARD STORAGE CHARGES,E,40,480,UPAR,CSX MEMPHIS (Q172),BUDGEIN,"BUDGE INDUSTRIES, LLC",PILLACA,PILLAR TRANS CALIFORNIA,PILLACA,POI-286390,,CMDUNBXH163415,CMA,3/11/2022,959,3/22/2022,3/22/2022,700,700,,0,,PAVACTN,,,,INTERS,3/11/2022,4,3/16/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1910027,Lineitem,PBI,PBI,MEM,3,APMZ703461,CICU2586068,3,14,YST,YARD STORAGE CHARGES,E,40,560,,CSX MEMPHIS (Q172),BUDGEIN,"BUDGE INDUSTRIES, LLC",PILLACA,PILLAR TRANS CALIFORNIA,PILLACA,POI-286390,,CMDUNBXH163415,CMA,3/15/2022,1400,3/28/2022,3/28/2022,700,700,,,,PAVACTN,,,,INTERS,3/15/2022,4,3/18/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1910028,Lineitem,PBI,PBI,MEM,3,HRGZ406487,CICU2588965,3,12,YST,YARD STORAGE CHARGES,E,40,480,CMCPID,CSX MEMPHIS (Q172),BUDGEIN,"BUDGE INDUSTRIES, LLC",PILLACA,PILLAR TRANS CALIFORNIA,PILLACA,POI-286390,,CMDUNBXH163415,CMA,3/10/2022,1419,3/21/2022,3/21/2022,700,700,,,,PAVACTN,,,,INTERS,3/10/2022,4,3/15/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1910031,Lineitem,PBI,PBI,MEM,2,CCMZ401441,CICU2588306,3,9,YST,YARD STORAGE CHARGES,E,40,360,CMCPID,CSX MEMPHIS (Q172),BUDGEIN,"BUDGE INDUSTRIES, LLC",PILLACA,PILLAR TRANS CALIFORNIA,PILLACA,POI-286392,,CMDUNBXH163419,CMA,3/9/2022,1357,3/17/2022,3/17/2022,700,700,3/17/2022,632,,PAVACTN,,,,INTERS,3/10/2022,4,3/14/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1910045,Lineitem,PBI,PBI,MEM,31,TSXZ497859,CICU2585884,3,9,YST,YARD STORAGE CHARGES,E,40,360,CMCPID,CSX MEMPHIS (Q172),BUDGEIN,"BUDGE INDUSTRIES, LLC",PILLACA,PILLAR TRANS CALIFORNIA,PILLACA,POI-286393,,CMDUNBXH163416,CMA,3/10/2022,1141,3/18/2022,3/18/2022,700,700,3/18/2022,700,,PAVACTN,,,,INTERS,3/10/2022,4,3/15/2022,0,0,0,0,0,0,0,0,3/1/2022,,
1910046,Lineitem,PBI,PBI,MEM,3,TAXZ488238,CICU2585673,3,9,YST,YARD STORAGE CHARGES,E,40,360,MCZRELA,CSX MEMPHIS (Q172),BUDGEIN,"BUDGE INDUSTRIES, LLC",PILLACA,PILLAR TRANS CALIFORNIA,PILLACA,POI-286393,,CMDUNBXH163416,CMA,3/15/2022,1713,3/23/2022,3/23/2022,700,700,,,,PACVAN,,,,INTERS,3/15/2022,4,3/18/2022,0,0,0,0,0,0,0,0,3/1/2022,,
1910079,ELBilling,PBI,PBI,SAV,AC,FLXZ406380,BSIU9913857,1555,10,YST,YARD STORAGE CHARGES,E,40,400,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,JDAL22003164459,,SELM00512400,HII,3/9/2022,1205,3/18/2022,3/18/2022,2359,2359,,,,GAPORT,,,,OTDLOGA,3/9/2022,20,3/28/2022,0,0,0,0,0,0,0,0,2/11/2022,,
1910080,ELBilling,PBI,PBI,SAV,AC,MSCZ424834,CAIU7131278,1554,10,YST,YARD STORAGE CHARGES,E,40,400,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,JDAL22003164460,,SELM00512400,HII,3/9/2022,1355,3/18/2022,3/18/2022,2359,2359,,,,GAPORT,,,,OTDLOGA,3/9/2022,20,3/28/2022,0,0,0,0,0,0,0,0,2/11/2022,,
1910097,Lineitem,PBI,PBI,MEM,99,TAXZ458090,BEAU5110796,4,6,YST,YARD STORAGE CHARGES,E,40,240,MCZRECN,CN -CNRR MEM (P484),BUDGEIN,"BUDGE INDUSTRIES, LLC",PILLACA,PILLAR TRANS CALIFORNIA,PILLACA,POI-286402,,MAEU214464784,MSK,3/2/2022,1421,3/7/2022,3/8/2022,700,700,3/8/2022,624,3/9/2022,BNMEM,BNMEM,3/9/2022,,INTERS,3/2/2022,4,3/7/2022,0,0,0,0,0,0,0,0,3/1/2022,3/17/2022,
1910203,ELBilling,PBI,PBI,SAV,AC,TAXZ477015,HDMU6890053,759,1,YST,YARD STORAGE CHARGES,E,40,40,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,JDAL22003164550,,SELM28294800,HII,3/10/2022,938,3/24/2022,3/24/2022,2359,2359,,,,GAPORT,,,,OTDLOGA,3/10/2022,20,3/29/2022,0,0,0,0,0,0,0,0,2/11/2022,,
1910204,ELBilling,PBI,PBI,SAV,AC,AIMZ604452,KOCU4635161,916,10,YST,YARD STORAGE CHARGES,E,40,400,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,JDAL22003164472,,SELM67043700,HII,3/9/2022,1106,3/18/2022,3/18/2022,2359,2359,,,,GAPORT,,,,OTDLOGA,3/9/2022,20,3/28/2022,0,0,0,0,0,0,0,0,2/11/2022,,
1910205,ELBilling,PBI,PBI,SAV,AC,NEDZ401256,KOCU5019129,915,10,YST,YARD STORAGE CHARGES,E,40,400,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,JDAL22003164473,,SELM71010600,HII,3/9/2022,1509,3/18/2022,3/19/2022,2359,2359,,,,GAPORT,,,,OTDLOGA,3/9/2022,20,3/28/2022,0,0,0,0,0,0,0,0,2/11/2022,,
1910304,ELBilling,PBI,PBI,CHI,AC,DFLZ401499,SEGU5637367,1007,9,YST,YARD STORAGE CHARGES,E,28,252,,BNSF LPC Logistics Park (H572),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,609069751,,HLCUBKK2111CCKI2,HAP,3/3/2022,1403,3/11/2022,3/11/2022,800,800,3/11/2022,800,3/11/2022,ITEIL,REUILTW,3/11/2022,,DELCOIL,3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,3/2/2022,,
1910305,ELBilling,PBI,PBI,CHI,AC,TSXZ603166,UACU5903953,958,9,YST,YARD STORAGE CHARGES,E,28,252,,BNSF LPC Logistics Park (H572),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,609069759,,HLCUBKK2111CCKR1,HAP,3/3/2022,1343,3/11/2022,3/11/2022,700,700,3/11/2022,700,3/11/2022,ITEIL,BNLPCIL,3/11/2022,,DELCOIL,3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,3/2/2022,,
1910306,Lineitem,PBI,PBI,CHI,85,TSXZ433994,APZU4768655,3,1,YST,YARD STORAGE CHARGES,E,35,35,REUSE,CONGLOBAL LOT 17,BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004740,SDS,CMDUSEL1307327,CMA,3/10/2022,1500,3/18/2022,3/18/2022,800,800,,,,,,,,DELCOIL,2/27/2022,15,3/30/2022,0,0,0,0,0,0,0,0,3/2/2022,,
1910357,ELBilling,PBI,PBI,CHI,AC,TSXZ610357,TLLU4916298,746,4,YST,YARD STORAGE CHARGES,E,40,160,,UP -GLOBAL 4 (I206),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1359480,TNAM2249851,THD0853111A,CMA,3/9/2022,804,3/12/2022,3/12/2022,0,2359,3/12/2022,1200,,,,,,DELCOIL,3/9/2022,20,3/28/2022,0,0,0,0,0,0,0,0,3/2/2022,,
1910399,ELBilling,PBI,PBI,ATL,AC,HDMZ403411,TCNU2954636,1459,11,YST,YARD STORAGE CHARGES,E,40,440,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1359675,TNAM2249909,SEL1322728,CMA,3/5/2022,239,3/15/2022,3/15/2022,2359,2359,3/15/2022,245,,,,,,PBIGA,3/5/2022,20,3/24/2022,0,0,0,0,0,0,0,0,3/2/2022,,
1910409,ELBilling,PBI,PBI,ATL,AC,DCLZ400687,APHU7020108,1455,8,YST,YARD STORAGE CHARGES,E,40,320,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1359771,TNAM2249954,SEL1322689,CMA,3/5/2022,1459,3/12/2022,3/12/2022,2359,2359,3/12/2022,1745,,,,,,PBIGA,3/5/2022,20,3/24/2022,0,0,0,0,0,0,0,0,3/2/2022,,
1910410,ELBilling,PBI,PBI,ATL,AC,COZZ462397,BEAU5637405,1456,8,YST,YARD STORAGE CHARGES,E,40,320,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1359779,TNAM2249955,SEL1322692,CMA,3/5/2022,1557,3/12/2022,3/12/2022,2359,2359,3/12/2022,1628,,,,,,PBIGA,3/5/2022,20,3/24/2022,0,0,0,0,0,0,0,0,3/2/2022,,
1910463,ELBilling,PBI,PBI,CHI,AC,MAEC687758,DFSU6654770,1149,1,YST,YARD STORAGE CHARGES,E,35,35,,UP -GLOBAL 4 (I206),ABTELEC,ABT ELECTRONICS,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004864,SDS,HDMULCHM10085000,HII,3/3/2022,1708,3/28/2022,5/26/2022,700,700,,,,,,,,DELCOIL,2/21/2022,14,3/16/2022,0,0,0,0,0,0,0,0,3/2/2022,,
1910515,ELBilling,PBI,PBI,CHI,AC,DCHZ411486,SEGU5829354,1147,1,YST,YARD STORAGE CHARGES,E,35,35,,UP -GLOBAL 4 (I206),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004894,SDS,HDMULCHM91442400,HII,3/3/2022,2022,3/16/2022,3/16/2022,800,800,3/16/2022,800,3/16/2022,GLO4,GLO4,3/16/2022,,DELCOIL,2/21/2022,14,3/16/2022,0,0,0,0,0,0,0,0,3/2/2022,,
1910516,ELBilling,PBI,PBI,CHI,AC,NEDZ400313,TGBU6360822,935,1,YST,YARD STORAGE CHARGES,E,35,35,,UP -GLOBAL 4 (I206),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004896,SDS,HDMULCHM83622800,HII,3/3/2022,2052,3/17/2022,3/17/2022,900,900,3/17/2022,830,3/17/2022,GLO4,GLO4,3/17/2022,,DELCOIL,2/26/2022,14,3/16/2022,0,0,0,0,0,0,0,0,3/2/2022,,
1910518,Lineitem,PBI,PBI,CHI,CC,APMZ427713,HMMU6049836,2,12,YST,YARD STORAGE CHARGES,E,35,420,,UP -GLOBAL 4 (I206),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004898,SDS,HDMULCHM57974300,HII,3/4/2022,1641,3/15/2022,3/15/2022,800,800,3/15/2022,800,3/15/2022,GLO4,GLO4,3/15/2022,,DELCOIL,2/21/2022,14,3/17/2022,0,0,0,0,0,0,0,0,3/2/2022,,
1910519,Lineitem,PBI,PBI,CHI,CC,DCHZ407531,KOCU4144851,3,12,YST,YARD STORAGE CHARGES,E,35,420,,UP -GLOBAL 4 (I206),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004899,SDS,HDMULCHM11430000,HII,3/4/2022,1906,3/15/2022,3/15/2022,700,700,3/15/2022,700,3/15/2022,GLO4,GLO4,3/15/2022,,DELCOIL,2/21/2022,14,3/17/2022,0,0,0,0,0,0,0,0,3/2/2022,,
1910522,ELBilling,PBI,PBI,CHI,AC,NEDZ403033,KOCU4534356,1546,14,YST,YARD STORAGE CHARGES,E,35,490,,UP -GLOBAL 4 (I206),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004902,SDS,HDMULCHM15966100,HII,3/4/2022,1805,3/17/2022,3/17/2022,700,700,3/17/2022,700,3/17/2022,GLO4,GLO4,3/17/2022,,DELCOIL,2/25/2022,14,3/17/2022,0,0,0,0,0,0,0,0,3/2/2022,,
1910524,ELBilling,PBI,PBI,CHI,AC,DECZ403862,KOCU4816581,1524,13,YST,YARD STORAGE CHARGES,E,35,455,,UP -GLOBAL 4 (I206),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004904,SDS,HDMULCHM32782800,HII,3/4/2022,2013,3/16/2022,3/16/2022,1000,1000,3/16/2022,1000,3/16/2022,GLO4,GLO4,3/16/2022,,DELCOIL,2/25/2022,14,3/17/2022,0,0,0,0,0,0,0,0,3/2/2022,,
1910527,ELBilling,PBI,PBI,CHI,AC,APMZ415954,KOCU5045616,1531,12,YST,YARD STORAGE CHARGES,E,35,420,,UP -GLOBAL 4 (I206),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004907,SDS,HDMULCHM55345700,HII,3/4/2022,2113,3/15/2022,3/15/2022,1000,1000,3/15/2022,1030,3/15/2022,GLO4,GLO4,3/15/2022,,DELCOIL,2/21/2022,14,3/17/2022,0,0,0,0,0,0,0,0,3/2/2022,,
1910533,ELBilling,PBI,PBI,CHI,AC,MAEC534269,KOCU4537329,1538,13,YST,YARD STORAGE CHARGES,E,35,455,,UP -GLOBAL 4 (I206),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004888,SDS,HDMULCHM63882900,HII,3/4/2022,2141,3/16/2022,3/16/2022,700,700,3/16/2022,700,3/16/2022,GLO4,GLO4,3/16/2022,,DELCOIL,2/18/2022,14,3/17/2022,0,0,0,0,0,0,0,0,3/2/2022,,
1910547,Lineitem,PBI,PBI,CHI,83,EMCZ543408,SEGU6042240,2,1,YST,YARD STORAGE CHARGES,E,35,35,,UP -GLOBAL 4 (I206),ABTELEC,ABT ELECTRONICS,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004879,SDS,HDMULCHM60536700,HII,3/4/2022,2239,3/31/2022,7/15/2022,700,700,,,,,,,,DELCOIL,2/10/2022,14,3/17/2022,0,0,0,0,0,0,0,0,3/2/2022,,
1910548,Lineitem,PBI,PBI,CHI,83,MAEC653888,TGBU6359924,2,1,YST,YARD STORAGE CHARGES,E,35,35,,UP -GLOBAL 4 (I206),ABTELEC,ABT ELECTRONICS,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004881,SDS,HDMULCHM50960101,HII,3/4/2022,2045,3/31/2022,4/6/2022,700,700,,,,,,,,DELCOIL,2/9/2022,14,3/17/2022,0,0,0,0,0,0,0,0,3/2/2022,,
1910551,Lineitem,PBI,PBI,CHI,CC,NEDZ401807,KOCU4406566,2,1,YST,YARD STORAGE CHARGES,E,35,35,,UP -GLOBAL 4 (I206),ABTELEC,ABT ELECTRONICS,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004920,SDS,HDMULCHM12037100,HII,3/4/2022,2017,3/15/2022,3/15/2022,700,700,3/15/2022,700,3/15/2022,GLO4,GLO4,3/15/2022,,DELCOIL,2/10/2022,14,3/17/2022,0,0,0,0,0,0,0,0,3/2/2022,,
1910613,Lineitem,PBI,PBI,MEM,CC,TSXZ440735,OOLU8633234,3,6,YST,YARD STORAGE CHARGES,E,40,240,,BNSF MEMPHIS (P486),AMAZMOH,AMAZON (CMH3),B2BLOTX,ALLIANCE GLOBAL LOGISTICS INC.,B2BLOTX,5154541,,OOLU2688108650,OOC,3/10/2022,1614,3/9/2022,3/15/2022,800,1200,3/15/2022,930,3/16/2022,INTERMO,MCZREIN,3/16/2022,DT,INTERS,3/10/2022,6,3/17/2022,0,0,0,0,0,0,0,0,3/3/2022,,
1910700,Lineitem,PBI,PBI,CHI,CC,EMCZ078089,SEGU5852170,2,1,YST,YARD STORAGE CHARGES,E,35,35,,UP -GLOBAL 4 (I206),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004908,SDS,HDMULCHM00882200,HII,3/4/2022,1945,3/14/2022,3/14/2022,900,900,3/14/2022,945,3/14/2022,GLO4,GLO4,3/14/2022,,DELCOIL,2/21/2022,14,3/17/2022,0,0,0,0,0,0,0,0,3/2/2022,,
1910703,Lineitem,PBI,PBI,CHI,CC,MAEC608084,CAIU4387040,2,12,YST,YARD STORAGE CHARGES,E,35,420,,UP -GLOBAL 4 (I206),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004919,SDS,HDMULCHM58338400,HII,3/4/2022,1726,3/15/2022,3/15/2022,600,600,3/15/2022,600,3/15/2022,GLO4,GLO4,3/15/2022,,DELCOIL,2/21/2022,14,3/17/2022,0,0,0,0,0,0,0,0,3/3/2022,,
1910713,ELBilling,PBI,PBI,ATL,AC,HDMZ501265,TCLU4457740,1458,8,YST,YARD STORAGE CHARGES,E,40,320,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1363800,TNAM2250827,SEL1322724,CMA,3/5/2022,1803,3/12/2022,3/12/2022,2359,2359,3/12/2022,1453,,,,,,PBIGA,3/5/2022,20,3/24/2022,0,0,0,0,0,0,0,0,3/3/2022,,
1910715,ELBilling,PBI,PBI,ATL,AC,DCLZ409831,ECMU4648344,1457,8,YST,YARD STORAGE CHARGES,E,40,320,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1363798,TNAM2250822,SEL1322708,CMA,3/5/2022,1654,3/12/2022,3/12/2022,2359,2359,3/12/2022,1319,,,,,,PBIGA,3/5/2022,20,3/24/2022,0,0,0,0,0,0,0,0,3/3/2022,,
1910722,Lineitem,PBI,PBI,ATL,99,MAEC690594,CMAU6122090,3,2,YST,YARD STORAGE CHARGES,E,40,80,,CSX FAIRBURN (O083),DELCMVT,DEL CONCA USA INC,ROARNY,"ROAR Logistics, Inc",ROARNY,971183,,,CMA,3/4/2022,833,3/7/2022,3/7/2022,1300,1300,3/7/2022,1130,3/8/2022,CSXFBGA,CSXFBGA,3/8/2022,,PBIGA,,4,3/9/2022,0,0,0,0,0,0,0,0,3/3/2022,,
1910840,Lineitem,PBI,PBI,SAV,99,NAPZ422617,ZCSU7444440,3,7,YST,YARD STORAGE CHARGES,E,40,280,,Georgia Ports Authority (L738),ZSRSTN,Z-Lite Shelbyville Receiver,STEAMTN,"STEAM LOGISTICS, LLC",STEAMTN,233032,,ZIMUSHH30744144,ZIM,3/4/2022,1414,3/10/2022,3/10/2022,1300,1300,3/10/2022,815,3/11/2022,GAPORT,GAPORT,3/11/2022,,OTDLOGA,3/2/2022,4,3/9/2022,0,0,0,0,0,0,0,0,3/3/2022,,
1910862,Lineitem,PBI,PBI,ATL,99,CCLZ440813,TGBU5276553,3,1,YST,YARD STORAGE CHARGES,E,40,40,,"P. B. INDUSTRIES, INC (ATL)",ACTMIN,ACTIVE MINERALS,ROARNY,"ROAR Logistics, Inc",ROARNY,971332,,,CMA,3/6/2022,1600,3/7/2022,3/7/2022,1100,1100,3/7/2022,1028,3/11/2022,CSXFBGA,CSXFBGA,3/11/2022,,,,4,3/9/2022,0,0,0,0,0,0,0,0,3/4/2022,,
1910872,ELBilling,PBI,PBI,DAL,AC,TNPZ445844,CMAU6185694,845,10,YST,YARD STORAGE CHARGES,E,40,400,,BNSF ALLIANCE (T926),SAMTX,BEST BUY 075 C/O SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,WO1354310,TNAM2248578,THD0853640A,CMA,3/7/2022,1233,3/16/2022,3/16/2022,700,700,3/16/2022,535,3/16/2022,BNSFATX,BNSFATX,3/16/2022,,TXSTETX,3/9/2022,20,3/26/2022,0,0,0,0,0,0,0,0,3/3/2022,,
1910890,ELBilling,PBI,PBI,DAL,AC,APMZ418461,APHU6258690,825,10,YST,YARD STORAGE CHARGES,E,40,400,,BNSF ALLIANCE (T926),SAMTX,BEST BUY 075 C/O SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,WO1356262,TNAM2248638,SEL1324593,CMA,3/7/2022,1102,3/16/2022,3/16/2022,630,630,3/16/2022,615,3/16/2022,BNSFATX,BNSFATX,3/16/2022,,TXSTETX,3/7/2022,20,3/26/2022,0,0,0,0,0,0,0,0,3/3/2022,,
1910891,ELBilling,PBI,PBI,DAL,AC,DCLZ405545,BSIU9835923,836,10,YST,YARD STORAGE CHARGES,E,40,400,,BNSF ALLIANCE (T926),SAMTX,BEST BUY 075 C/O SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,WO1354309,TNAM2248579,THD0853640B,CMA,3/7/2022,1222,3/16/2022,3/16/2022,630,630,3/16/2022,535,3/16/2022,BNSFATX,BNSFATX,3/16/2022,,TXSTETX,3/9/2022,20,3/26/2022,0,0,0,0,0,0,0,0,3/3/2022,,
1911087,Lineitem,PBI,PBI,CHI,83,MSCZ434865,BMOU4579947,3,1,YST,YARD STORAGE CHARGES,E,0.05,0.05,,UP -GLOBAL 4 (I206),ABTELEC,ABT ELECTRONICS,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004868,SDS,HDMULCHM54604000,HII,3/9/2022,2102,4/13/2022,4/13/2022,700,700,,,,,,,,DELCOIL,2/21/2022,14,3/22/2022,0,0,0,0,0,0,0,0,3/7/2022,,
1911088,Lineitem,PBI,PBI,CHI,83,DNCZ408587,CAIU7435389,3,1,YST,YARD STORAGE CHARGES,E,0.05,0.05,,UP -GLOBAL 4 (I206),ABTELEC,ABT ELECTRONICS,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004869,SDS,HDMULCHM50960100,HII,3/9/2022,1705,4/28/2022,4/28/2022,700,700,,,,,,,,DELCOIL,3/5/2022,14,3/22/2022,0,0,0,0,0,0,0,0,3/7/2022,,
1911089,Lineitem,PBI,PBI,CHI,83,NEDZ401249,DRYU9186413,3,1,YST,YARD STORAGE CHARGES,E,0.05,0.05,,UP -GLOBAL 4 (I206),ABTELEC,ABT ELECTRONICS,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004870,SDS,HDMULCHM68938000,HII,3/9/2022,2153,4/28/2022,4/28/2022,700,700,,,,,,,,DELCOIL,2/21/2022,14,3/22/2022,0,0,0,0,0,0,0,0,3/7/2022,,
1911090,Lineitem,PBI,PBI,CHI,83,MAEC659509,HMMU6335212,3,1,YST,YARD STORAGE CHARGES,E,0.05,0.05,,UP -GLOBAL 4 (I206),ABTELEC,ABT ELECTRONICS,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004873,SDS,HDMULCHM43846700,HII,3/8/2022,1932,4/14/2022,4/14/2022,700,700,,,,,,,,DELCOIL,2/25/2022,14,3/21/2022,0,0,0,0,0,0,0,0,3/7/2022,,
1911091,Lineitem,PBI,PBI,CHI,83,DCLZ401831,KOCU4099623,3,1,YST,YARD STORAGE CHARGES,E,0.05,0.05,,UP -GLOBAL 4 (I206),ABTELEC,ABT ELECTRONICS,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004874,SDS,HDMULCHM49145300,HII,3/9/2022,1635,3/30/2022,3/30/2022,700,700,,,,,,,,DELCOIL,3/1/2022,14,3/22/2022,0,0,0,0,0,0,0,0,3/7/2022,,
1911092,Lineitem,PBI,PBI,CHI,83,DNCZ408840,KOCU4482268,3,1,YST,YARD STORAGE CHARGES,E,0.05,0.05,,UP -GLOBAL 4 (I206),ABTELEC,ABT ELECTRONICS,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004875,SDS,HDMULCHM53024100,HII,3/9/2022,1736,4/20/2022,4/20/2022,700,700,,,,,,,,DELCOIL,3/5/2022,14,3/22/2022,0,0,0,0,0,0,0,0,3/8/2022,,
1911093,Lineitem,PBI,PBI,CHI,83,DECZ404804,KOCU4492543,3,1,YST,YARD STORAGE CHARGES,E,0.05,0.05,,UP -GLOBAL 4 (I206),ABTELEC,ABT ELECTRONICS,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004876,SDS,HDMULCHM99807000,HII,3/8/2022,1804,3/25/2022,3/25/2022,700,700,,,,,,,,DELCOIL,2/21/2022,14,3/21/2022,0,0,0,0,0,0,0,0,3/8/2022,,
1911094,Lineitem,PBI,PBI,CHI,83,DCLZ415885,KOCU4854067,3,1,YST,YARD STORAGE CHARGES,E,0.05,0.05,,UP -GLOBAL 4 (I206),ABTELEC,ABT ELECTRONICS,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",SAMSDDR,SEA0004877,SDS,HDMULCHM59184300,HII,3/8/2022,2009,5/24/2022,5/24/2022,700,700,,,,,,,,DELCOIL,2/21/2022,14,3/21/2022,0,0,0,0,0,0,0,0,3/7/2022,,
1911146,ELBilling,PBI,PBI,ATL,AC,APMZ419943,UETU5633050,1132,6,YST,YARD STORAGE CHARGES,E,40,240,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO253231785,TNAM2252430,SEL1320741,CMA,3/10/2022,1859,3/10/2022,3/16/2022,2359,2359,3/16/2022,1300,,,,,,PBIGA,3/10/2022,20,3/29/2022,0,0,0,0,0,0,0,0,3/7/2022,,
