RECNO,BILLTOID,BILLTO,PICKUPDATE,SCHEDPUTIME,BOLNUMBER,CUST_REF,Container No,TERMINAL
1908472,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/25/2022,2359,HDMULCHM40018300,14377054,KOCU510269,CHI
1908473,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/2/2022,2359,HDMULCHM85942200,14371882,KOCU512681,CHI
1908474,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/24/2022,2359,HDMULCHM08899000,14374833,KOCU513886,CHI
1908390,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/24/2022,2359,HDMULCHM10594600,14374822,KOCU488214,CHI
1911511,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/23/2022,2359,HDMUSGNM79013410,14427372,KOCU501809,CHI
1911566,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/15/2022,2359,HDMUSZPM51946300,14415933,KOCU475076,CHI
1911515,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/21/2022,2359,HDMUSGNM79013403,14423431,KOCU519946,CHI
1911514,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/21/2022,2359,HDMUSGNM79013409,14423433,KOCU519481,CHI
1911513,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/30/2022,2359,HDMUSGNM79013401,14444637,KOCU513623,CHI
1911512,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/30/2022,2359,HDMUSGNM79013401,14444632,KOCU507104,CHI
1911508,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/21/2022,2359,HDMUSGNM79013406,14423432,KOCU405842,CHI
1911510,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/30/2022,2359,HDMUSGNM79013408,14444681,KOCU467188,CHI
1911509,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/23/2022,2359,HDMUSGNM79013411,14423434,KOCU430938,CHI
1908391,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/25/2022,2359,HDMULCHM08899000,14375535,KOCU488927,CHI
1908392,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/24/2022,2359,HDMULCHM3457270C,14374826,KOCU489157,CHI
1908393,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/24/2022,2359,HDMULCHM3457270C,14374828,KOCU492467,CHI
1908475,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/16/2022,2359,HDMULCHM34572788,14346899,KOCU515291,CHI
1910912,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM48230800,,KOCU428004,CHI
1911641,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM35165800,,KOCU470663,CHI
1911640,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM35165804,,KOCU465946,CHI
1911639,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM35165804,,KOCU458179,CHI
1910914,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/23/2022,2359,HDMUSELM65246906,14453830,KOCU430198,CHI
1910913,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM08782901,,KOCU430027,CHI
1911642,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM35165802,,KOCU472093,CHI
1910911,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM25529504,,KOCU427057,CHI
1911638,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM35165803,,KOCU452042,CHI
1911637,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM35165803,,KOCU449778,CHI
1911636,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM35165800,,KOCU446841,CHI
1911635,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUKULM28288400,,KOCU442851,CHI
1910910,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/26/2022,2359,HDMUSELM16605000,14440068,KOCU426633,CHI
1910921,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/22/2022,2359,HDMUSELM25264500,14423154,KOCU441745,CHI
1911646,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM35165804,,KOCU519503,CHI
1911645,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM35165804,14519452,KOCU503006,CHI
1911644,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM35165800,,KOCU499201,CHI
1911643,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM35165802,,KOCU488259,CHI
1910922,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM25529531,,KOCU443409,CHI
1910915,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM08782901,,KOCU433274,CHI
1910920,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM57282400,14518025,KOCU440787,CHI
1910919,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/25/2022,2359,HDMUSELM25529500,,KOCU440744,CHI
1910918,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/26/2022,2359,HDMUSELM45830210,14440069,KOCU438906,CHI
1910917,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM16605000,,KOCU438719,CHI
1910916,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM08782901,,KOCU437101,CHI
1907878,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/25/2022,2359,HDMULCHM24569600,14374827,KOCU490778,CHI
1911624,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM35165800,,KOCU430011,CHI
1910902,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM25264500,,KOCU418850,CHI
1910901,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM57282400,,KOCU415390,CHI
1910900,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/23/2022,2359,HDMUSELM16605000,,KOCU415161,CHI
1910899,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM08782900,,KOCU414984,CHI
1911626,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM35165804,,KOCU431596,CHI
1911629,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM35165804,,KOCU433092,CHI
1910898,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/25/2022,2359,HDMUSELM16605000,,KOCU414671,CHI
1910897,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM08782901,,KOCU413865,CHI
1910896,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/28/2022,2359,HDMUSELM89546300,14444588,KOCU411238,CHI
1907876,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/23/2022,2359,HDMULCHM19187100,14346895,KOCU475881,CHI
1907877,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/26/2022,2359,HDMULCHM02549900,14375534,KOCU487889,CHI
1910909,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM01881600,,KOCU425489,CHI
1911632,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM35165802,,KOCU438502,CHI
1910908,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM08782900,,KOCU423175,CHI
1910907,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM65881500,,KOCU422279,CHI
1911634,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM35165802,,KOCU440272,CHI
1911633,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM35165802,,KOCU438685,CHI
1911630,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM35165803,,KOCU434165,CHI
1911631,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM35165804,,KOCU435066,CHI
1910906,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/23/2022,2359,HDMUSELM65246913,14453759,KOCU421919,CHI
1910905,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/28/2022,2359,HDMUSELM26849500,14450322,KOCU421036,CHI
1910904,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/28/2022,2359,HDMUSELM76065500,14450329,KOCU420427,CHI
1910903,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/28/2022,2359,HDMUSELM62611200,14444584,KOCU419910,CHI
1910923,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM62611200,,KOCU443627,CHI
1907966,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/22/2022,2359,HDMULCHM34572788,14370886,KOCU414919,CHI
1910034,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/9/2022,2359,HDMUSGNM07009303,14391226,KOCU407190,CHI
1907962,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/21/2022,2359,HDMULCHM23694900,14366830,KOCU409844,CHI
1907963,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/24/2022,2359,HDMULCHM40018300,14374749,KOCU410480,CHI
1907964,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/16/2022,2359,HDMULCHM40018300,14343677,KOCU412153,CHI
1907965,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/17/2022,2359,HDMULCHM34572708,14346660,KOCU412979,CHI
1910035,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/14/2022,2359,HDMUSGNM07009304,14402694,KOCU419789,CHI
1907967,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/22/2022,2359,HDMULCHM34572768,14366831,KOCU413719,CHI
1909840,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/29/2022,2359,HDMULCHM88713410,14450729,KOCU507438,CHI
1909839,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM88713416,14501765,KOCU472392,CHI
1909838,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/23/2022,2359,HDMULCHM88713419,,KOCU451971,CHI
1909837,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/23/2022,2359,HDMULCHM88713412,,KOCU447260,CHI
1909836,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/29/2022,2359,HDMULCHM88713407,14450727,KOCU403715,CHI
1910179,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/23/2022,2359,HDMULCHM88713428,14427087,KOCU450286,CHI
1910183,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/14/2022,2359,HDMUKULM36554300,14406725,KOCU486540,CHI
1907960,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/22/2022,2359,HDMULCHM85942200,14370880,KOCU408548,CHI
1910182,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/28/2022,2359,HDMULCHM88713431,14449902,KOCU484658,CHI
1910181,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/14/2022,2359,HDMUKULM36554300,14406724,KOCU484000,CHI
1910180,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM88713422,,KOCU461507,CHI
1910036,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/8/2022,2359,HDMUSGNM07009304,14391227,KOCU450624,CHI
1910099,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/9/2022,2359,HDMUSZPM88539600,14411586,KOCU412010,DIT
1910039,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/9/2022,2359,HDMUSGNM07009303,14391228,KOCU481160,CHI
1910038,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/14/2022,2359,HDMUSGNM07009304,14402695,KOCU467767,CHI
1907961,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/24/2022,2359,HDMULCHM85942200,14374742,KOCU408957,CHI
1910037,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/14/2022,2359,HDMUSGNM07009311,14401462,KOCU463306,CHI
1907959,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/24/2022,2359,HDMULCHM34572788,14374740,KOCU407689,CHI
1908014,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/21/2022,2359,HDMULCHM08899000,14366838,KOCU438323,CHI
1908018,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/25/2022,2359,HDMULCHM34572758,14378237,KOCU443526,CHI
1908017,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/21/2022,2359,HDMULCHM34572728,14366933,KOCU442234,CHI
1908007,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/16/2022,2359,HDMULCHM85942200,14346663,KOCU426768,CHI
1908016,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/22/2022,2359,HDMULCHM34572738,14366868,KOCU441142,CHI
1908015,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/21/2022,2359,HDMULCHM34572748,14366861,KOCU438362,CHI
1908006,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/24/2022,2359,HDMULCHM3457270C,14374770,KOCU425691,CHI
1908013,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/25/2022,2359,HDMULCHM34572708,14378236,KOCU436577,CHI
1908012,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/16/2022,2359,HDMULCHM34572758,14346666,KOCU436042,CHI
1908011,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/16/2022,2359,HDMULCHM34572768,14346665,KOCU434397,CHI
1908010,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/16/2022,2359,HDMULCHM84032801,14346664,KOCU434071,CHI
1908009,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/25/2022,2359,HDMULCHM34572708,14375533,KOCU431038,CHI
1907999,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/25/2022,2359,HDMULCHM08899000,14377052,KOCU415702,CHI
1908002,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/16/2022,2359,HDMULCHM34572768,14346661,KOCU417772,CHI
1908000,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/22/2022,2359,HDMULCHM3457270A,14366832,KOCU415946,CHI
1908001,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/22/2022,2359,HDMULCHM85942200,14366833,KOCU417415,CHI
1908775,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/26/2022,2359,HDMUSELM47692400,14394912,KOCU466488,ATL
1908564,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/2/2022,2359,HDMUSZPM14560300,14388879,KOCU465173,DIT
1908567,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/28/2022,2359,HDMUSZPM42053000,14374895,KOCU457618,DIT
1908003,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/25/2022,2359,HDMULCHM84032802,14377053,KOCU419053,CHI
1908004,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/21/2022,2359,HDMULCHM34572728,14366835,KOCU424364,CHI
1908607,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/28/2022,2359,HDMUSZPM34749500,14383451,KOCU509809,CHI
1908606,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/28/2022,2359,HDMUSZPM34749500,14383449,KOCU440549,CHI
1908005,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/22/2022,2359,HDMULCHM3457270C,14366836,KOCU424738,CHI
1908476,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/1/2022,2359,HDMULCHM34572708,14381634,KOCU516666,CHI
1910762,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/28/2022,2359,HDMUSELM01881600,14443733,KOCU412822,CHI
1907953,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/17/2022,2359,HDMULCHM3457270E,14354214,KOCU401996,CHI
1907954,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/17/2022,2359,HDMULCHM34572718,14346517,KOCU402276,CHI
1911345,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/12/2022,2359,HDMUSGNM97955106,14411296,KOCU419078,CHI
1910780,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/21/2022,2359,HDMUSELM02584300,14440630,KOCU487081,CHI
1910777,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/24/2022,2359,HDMUSELM54071000,14440629,KOCU465809,CHI
1907952,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/1/2022,2359,HDMULCHM10594600,14378427,KOCU400979,CHI
1910761,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/28/2022,2359,HDMUSELM01881600,14443732,KOCU412658,CHI
1910760,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/28/2022,2359,HDMUSELM01881600,14443529,KOCU407939,CHI
1910759,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/24/2022,2359,HDMUSELM57282400,14439178,KOCU407518,CHI
1910758,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM65881500,,KOCU407262,CHI
1910757,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM08782900,,KOCU403789,CHI
1907955,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/24/2022,2359,HDMULCHM40018300,14374647,KOCU403357,CHI
1908481,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/15/2022,2359,HDMULCHM3457270E,14347070,KOCU522847,CHI
1908477,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/24/2022,2359,HDMULCHM3457270A,14371883,KOCU518776,CHI
1908478,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/22/2022,2359,HDMULCHM23694900,14366948,KOCU520108,CHI
1908479,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/24/2022,2359,HDMULCHM34572778,14374834,KOCU520736,CHI
1911489,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM35165804,,KOCU522271,CHI
1908480,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/21/2022,2359,HDMULCHM23694900,14366949,KOCU521978,CHI
1908485,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/21/2022,2359,HDMULCHM34572748,14366961,KOCU525690,CHI
1908482,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/25/2022,2359,HDMULCHM34572708,14378265,KOCU523160,CHI
1908483,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/18/2022,2359,HDMULCHM34572728,14347071,KOCU523819,CHI
1911487,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/16/2022,2359,HDMUSHAM24086100,14415192,KOCU431116,CHI
1911467,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/11/2022,2359,HDMUSGNM07009302,14407357,KOCU400437,CHI
1908484,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/22/2022,2359,HDMULCHM34572758,14366960,KOCU524016,CHI
1910184,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMULCHM88713432,,KOCU488552,CHI
1911308,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/14/2022,2359,HDMUSGNM97955101,14411020,KOCU430352,CHI
1911324,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/15/2022,2359,HDMUSGNM97955106,14411298,KOCU513697,CHI
1911323,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/15/2022,2359,HDMUSGNM97955105,14411292,KOCU514018,CHI
1911311,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/13/2022,2359,HDMUSGNM97955102,14411024,KOCU420957,CHI
1911310,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/14/2022,2359,HDMUSGNM97955103,14411025,KOCU420972,CHI
1911309,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/14/2022,2359,HDMUSGNM97955103,14411026,KOCU426725,CHI
1911325,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/15/2022,2359,HDMUSGNM97955105,14411291,KOCU513220,CHI
1911307,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/14/2022,2359,HDMUSGNM97955103,14411027,KOCU517866,CHI
1910178,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/23/2022,2359,HDMULCHM88713424,14423156,KOCU439492,CHI
1910177,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/23/2022,2359,HDMULCHM88713423,14423155,KOCU436978,CHI
1907958,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/16/2022,2359,HDMULCHM08899000,14346519,KOCU407177,CHI
1910185,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/30/2022,2359,HDMULCHM88713429,14449900,KOCU525711,CHI
1907956,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/24/2022,2359,HDMULCHM34572778,14374649,KOCU404691,CHI
1911332,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/14/2022,2359,HDMUSGNM97955105,14411235,KOCU486862,CHI
1907957,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/2/2022,2359,HDMULCHM23694900,14375532,KOCU406976,CHI
1911335,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/14/2022,2359,HDMUSGNM97955106,14411297,KOCU456746,CHI
1911334,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/14/2022,2359,HDMUSGNM97955105,14411234,KOCU467120,CHI
1911333,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/25/2022,2359,HDMUSGNM97955104,14440425,KOCU484750,CHI
1911326,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/15/2022,2359,HDMUSGNM97955104,14411028,KOCU513172,CHI
1911331,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/25/2022,2359,HDMUSGNM97955104,14440426,KOCU487935,CHI
1911330,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/13/2022,2359,HDMUSGNM97955105,14411236,KOCU492447,CHI
1911329,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/14/2022,2359,HDMUSGNM97955105,14411237,KOCU493089,CHI
1911328,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/15/2022,2359,HDMUSGNM97955105,14411239,KOCU503350,CHI
1911327,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/15/2022,2359,HDMUSGNM97955105,14411290,KOCU511932,CHI
1908008,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/22/2022,2359,HDMULCHM85942200,14367471,KOCU430795,CHI
1908320,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/18/2022,2359,HDMULCHM34572768,14346896,KOCU479945,CHI
1910322,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM01881600,,KOCU465831,CHI
1910321,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM57282400,14518027,KOCU463512,CHI
1910320,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM08782900,,KOCU460928,CHI
1908321,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/18/2022,2359,HDMULCHM34572768,14346897,KOCU493545,CHI
1910323,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/28/2022,2359,HDMUSELM01881600,14443738,KOCU467844,CHI
1910319,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM08782900,,KOCU458403,CHI
1910318,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM57282400,14518026,KOCU457632,CHI
1910317,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM01881600,,KOCU455707,CHI
1910316,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM08782900,,KOCU452995,CHI
1910315,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM67317701,,KOCU452286,CHI
1910314,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",,,HDMUSELM08782900,,KOCU451615,CHI
1908340,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/18/2022,2359,HDMULCHM08899000,14346890,KOCU458480,CHI
1908339,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/24/2022,2359,HDMULCHM40018300,14374781,KOCU458073,CHI
1908338,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",2/21/2022,2359,HDMULCHM34572748,14366941,KOCU457947,CHI
1910324,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/24/2022,2359,HDMUSELM33172102,,KOCU469345,CHI
1910325,SAMSDTX,"SAMSUNG SDS AMERICA, INC.",3/24/2022,2359,HDMUSELM65881500,14439181,KOCU469627,CHI
