RECNO ,Ter ,SSL,ID ,Consignee,Container No,Chassis No,,,, EL Bill,,WO #,BOL #,,
1935507,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU923193,SDSZ-400599,12/16/2022,12/28/2022,12/21/2022,0.00 ,300.00 ,"2,276.00 ",EDA0005757,CMDUSEL1457452,12/16/2022
1935508,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU939567,SDSZ-400673,12/16/2022,12/28/2022,12/20/2022,0.00 ,300.00 ,"2,276.00 ",EDA0005758,CMDUSEL1457444,12/16/2022
1935509,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,CMAU957114,APMZ-405944,12/26/2022,01/05/2023,12/30/2022,0.00 ,810.00 ,"1,342.00 ",EDA0012468,CMDUSEL1462381,12/28/2022
1935510,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,ECMU957628,EMCZ-240964,12/26/2022,01/11/2023,01/09/2023,0.00 ,"1,090.00 ","3,066.00 ",EDA0007115,CMDUSEL1462376,12/29/2022
1935511,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,FSCU880856,NAPZ-422310,12/27/2022,01/12/2023,01/09/2023,0.00 ,"1,050.00 ","3,026.00 ",EDA0007128,CMDUSEL1462348,12/30/2022
1935512,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,GCXU583423,APMZ-424055,12/16/2022,12/27/2022,12/21/2022,0.00 ,890.00 ,"1,422.00 ",EDA0005766,CMDUSEL1457438,12/19/2022
1935821,SAV,MSK,SAMSDTX,UNIS GARDEN CITY,MSKU946481,SDSZ-400634,12/20/2022,12/30/2022,12/27/2022,0.00 ,710.00 ,"1,242.00 ",EDA0011207,MAEUS01279603,12/23/2022
1935822,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,MSKU965559,SDSZ-400674,12/20/2022,01/02/2023,12/27/2022,0.00 ,670.00 ,"2,646.00 ",EDA0007810,MAEUS01279622,12/22/2022
1935823,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,SUDU572814,FLXZ-442797,12/22/2022,01/12/2023,01/09/2023,0.00 ,"1,370.00 ","3,346.00 ",EDA0007848,MAEUS01277588,12/28/2022
1935824,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,TCKU741932,MAEC-689662,12/22/2022,01/11/2023,01/09/2023,0.00 ,"1,170.00 ","3,146.00 ",EDA0007864,MAEUS01277591,12/23/2022
1935825,SAV,MSK,SAMSDTX,UNIS GARDEN CITY,TCKU749300,TSXZ-665013,12/21/2022,01/05/2023,12/29/2022,0.00 ,"1,010.00 ","1,542.00 ",EDA0011174,MAEUS01279606,12/27/2022
1935826,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,TCLU931201,DCLZ-500076,12/20/2022,12/30/2022,12/22/2022,0.00 ,770.00 ,"2,746.00 ",EDA0007888,MAEUS01279600,12/21/2022
1935827,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,TCNU273552,APMZ-414053,12/22/2022,01/10/2023,01/06/2023,0.00 ,"1,330.00 ","3,306.00 ",EDA0007893,MAEUS01279609,12/28/2022
1935828,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,TCNU352596,SDSZ-400712,12/22/2022,01/02/2023,12/29/2022,0.00 ,630.00 ,"2,606.00 ",EDA0007896,MAEUS01279609,12/23/2022
1935829,SAV,MSK,SAMSDTX,UNIS GARDEN CITY,TEMU699216,SDSZ-400602,12/21/2022,12/30/2022,12/29/2022,0.00 ,670.00 ,"1,202.00 ",EDA0011181,MAEUS01279606,12/27/2022
1935830,SAV,MSK,SAMSDTX,UNIS GARDEN CITY,TLLU489129,DCLZ-400191,12/20/2022,12/30/2022,12/28/2022,0.00 ,810.00 ,"1,342.00 ",EDA0011184,MAEUS01279603,12/22/2022
1935831,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,TRHU475687,SDSZ-400607,12/22/2022,01/12/2023,01/09/2023,0.00 ,980.00 ,"2,956.00 ",EDA0007947,MAEUS01277589,12/28/2022
1935832,SAV,MSK,SAMSDTX,UNIS GARDEN CITY,UESU457720,APMZ-412423,12/20/2022,12/27/2022,12/22/2022,0.00 ,650.00 ,"1,182.00 ",EDA0011188,MAEUS01279626,12/21/2022
1935833,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,UESU462135,TSXZ-656420,12/21/2022,01/12/2023,01/06/2023,0.00 ,"1,370.00 ","3,346.00 ",EDA0007964,MAEUS01279617,12/28/2022
1935834,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,MRKU375517,SDSZ-400604,12/22/2022,01/02/2023,12/28/2022,0.00 ,630.00 ,"2,606.00 ",EDA0007737,MAEUS01279605,12/23/2022
1935863,ATL,HII,LMGWDGA,PUMA EXPRESS FREIGHT SERVICES,DFSU427546,AIMZ-473023,12/09/2022,12/12/2022,,690.00 ,0.00 ,"1,173.20 ",LMGOT-3972,HDMUSELM91553300,12/12/2022
1935880,ATL,ONE,ONEVA,MAKITA CORP.,FBIU035537,TAXZ-213859,12/09/2022,12/09/2022,,0.00 ,0.00 ,691.05 ,CHI4629873-CHI34097254,,12/09/2022
1935881,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,BMOU459185,FLXZ-429191,12/15/2022,12/21/2022,12/19/2022,0.00 ,610.00 ,"2,586.00 ",EDA0006089,HDMUSZPM83928100,12/16/2022
1935882,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU446328,SDSZ-400720,12/15/2022,12/22/2022,12/21/2022,0.00 ,630.00 ,"2,606.00 ",EDA0006102,HDMUSZPM51207200,12/16/2022
1935883,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,GCXU520859,SDSZ-400711,12/16/2022,12/27/2022,12/20/2022,0.00 ,300.00 ,832.00 ,EDA0006714,ONEYSELCD4309501,12/16/2022
1935884,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,NYKU071562,TLXZ-451677,12/15/2022,12/23/2022,12/19/2022,0.00 ,690.00 ,"2,666.00 ",EDA0006736,ONEYSELCD4309502,12/16/2022
1935885,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,NYKU435008,NAPZ-185271,12/15/2022,12/23/2022,12/19/2022,0.00 ,690.00 ,"2,666.00 ",EDA0006737,ONEYSELCD4309501,12/16/2022
1935886,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,TCLU957171,SDSZ-400600,12/16/2022,12/23/2022,12/22/2022,0.00 ,300.00 ,832.00 ,EDA0006743,ONEYSELCD4309501,12/16/2022
1935887,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,TCNU359857,NEDZ-402046,12/15/2022,12/21/2022,12/19/2022,0.00 ,610.00 ,"2,586.00 ",EDA0006747,ONEYSELCD4309500,12/16/2022
1935888,SAV,HII,SAMSDTX,LOWE'S ADC 3290,DRYU955647,TLXZ-410684,12/14/2022,01/02/2023,12/29/2022,0.00 ,"3,581.60 ","6,363.20 ",EDA0006097,HDMUSZPM01503800,12/20/2022
1935894,ATL,CMA,COOPMO,FUTURE FORWARDING COMPANY,TGBU415534,CCLZ-440738,12/29/2022,01/12/2023,01/11/2023,948.92 ,"1,081.50 ","2,530.22 ",1049098313-2021,SGN1727635,12/29/2022
1935895,ATL,CMA,COOPMO,FUTURE FORWARDING COMPANY,FFAU489206,DCSZ-778198,12/28/2022,01/11/2023,01/10/2023,1249.05 ,"1,081.50 ","2,830.35 ",1048813772-2021,SGN1717595,12/28/2022
1935896,ATL,CMA,COOPMO,FUTURE FORWARDING COMPANY,TRHU258860,APMZ-232091,12/28/2022,01/13/2023,01/12/2023,1228.27 ,"1,543.50 ","3,271.57 ",1048814111-2021,SGN1717584,12/28/2022
1935513,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,GESU569020,SDSZ-400615,12/16/2022,12/29/2022,12/21/2022,0.00 ,710.00 ,"2,686.00 ",EDA0005767,CMDUSEL1457781,12/19/2022
1935514,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,GESU582306,EMCZ-100257,12/26/2022,01/07/2023,01/04/2023,0.00 ,"1,444.50 ","1,976.50 ",EDA0012473,CMDUSEL1462344,12/29/2022
1935515,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,MAGU547479,FLGZ-442538,12/27/2022,01/10/2023,01/05/2023,0.00 ,"1,484.50 ","2,016.50 ",EDA0012486,CMDUSEL1462341,12/29/2022
1935516,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,SEGU484001,TLXZ-413437,12/16/2022,12/22/2022,12/21/2022,0.00 ,690.00 ,"2,666.00 ",EDA0005779,CMDUSEL1457433,12/20/2022
1935517,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,SEGU538786,SDSZ-400622,12/16/2022,12/27/2022,12/21/2022,0.00 ,710.00 ,"1,242.00 ",EDA0005780,CMDUSEL1457395,12/19/2022
1935518,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,SEKU549079,SDSZ-400726,12/16/2022,12/28/2022,12/21/2022,0.00 ,710.00 ,"2,686.00 ",EDA0005784,CMDUSEL1457451,12/19/2022
1935519,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,SEKU592697,TLXZ-521214,12/26/2022,01/07/2023,12/30/2022,0.00 ,"1,444.50 ","1,976.50 ",EDA0012497,CMDUSEL1462295,12/29/2022
1935520,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TCLU187243,ZCSZ-942042,12/26/2022,01/12/2023,01/09/2023,0.00 ,"1,130.00 ","3,106.00 ",EDA0007257,CMDUSEL1462270,12/30/2022
1935521,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TCLU501666,CMAZ-400074,12/16/2022,12/29/2022,12/21/2022,0.00 ,970.00 ,"2,946.00 ",EDA0005789,CMDUSEL1457400,12/19/2022
1935522,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TCLU648127,CCLZ-440677,12/16/2022,12/29/2022,12/20/2022,0.00 ,970.00 ,"2,946.00 ",EDA0005791,CMDUSEL1457414,12/19/2022
1935523,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TCLU871297,CCLZ-440545,12/16/2022,12/30/2022,12/20/2022,0.00 ,"1,010.00 ","2,986.00 ",EDA0005792,CMDUSEL1457446,12/19/2022
1935524,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TCLU887205,HDMZ-410836,12/26/2022,01/09/2023,01/06/2023,0.00 ,"1,010.00 ","2,986.00 ",EDA0007268,CMDUSEL1462241,12/29/2022
1935525,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TCLU984153,MAEC-573701,12/26/2022,01/05/2023,01/03/2023,0.00 ,850.00 ,"2,826.00 ",EDA0007270,CMDUSEL1462228,12/29/2022
1935526,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TCNU295423,SDSZ-400711,12/27/2022,01/12/2023,01/09/2023,0.00 ,670.00 ,"2,646.00 ",EDA0007273,CMDUSEL1462215,12/29/2022
1935527,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TCNU322690,ACLZ-427051,12/16/2022,12/23/2022,12/21/2022,0.00 ,770.00 ,"2,746.00 ",EDA0005793,CMDUSEL1457396,12/20/2022
1935528,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TCNU363810,DCLZ-400839,12/26/2022,01/10/2023,01/06/2023,0.00 ,"1,050.00 ","3,026.00 ",EDA0007278,CMDUSEL1462223,12/30/2022
1935529,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TCNU657301,SDSZ-400655,12/19/2022,12/30/2022,12/22/2022,0.00 ,630.00 ,"2,606.00 ",EDA0005799,CMDUSEL1457450,12/20/2022
1935530,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,TCNU665583,SDSZ-400606,12/27/2022,01/06/2023,12/30/2022,0.00 ,630.00 ,"1,162.00 ",EDA0012502,CMDUSEL1462221,12/28/2022
1935531,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,TCNU665803,DCNZ-437887,12/26/2022,01/07/2023,12/30/2022,0.00 ,"1,444.50 ","1,976.50 ",EDA0012503,CMDUSEL1462217,12/29/2022
1935532,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TEMU623591,CCLZ-440579,12/17/2022,12/30/2022,12/22/2022,0.00 ,970.00 ,"2,946.00 ",EDA0005801,CMDUSEL1457780,12/20/2022
1935533,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TEMU827993,DFLZ-402898,12/26/2022,01/12/2023,01/09/2023,0.00 ,"1,090.00 ","3,066.00 ",EDA0007294,CMDUSEL1462209,12/29/2022
1935534,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TGBU431672,HDMZ-414052,12/26/2022,01/12/2023,01/09/2023,0.00 ,"1,090.00 ","3,066.00 ",EDA0007297,CMDUSEL1462207,12/29/2022
1935535,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,TGBU493333,TSXZ-680365,12/26/2022,01/05/2023,12/30/2022,0.00 ,850.00 ,"1,382.00 ",EDA0012507,CMDUSEL1462206,12/29/2022
1935536,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TGBU522911,SDSZ-400625,12/17/2022,12/28/2022,12/22/2022,0.00 ,710.00 ,"2,686.00 ",EDA0005805,CMDUSEL1457774,12/21/2022
1935537,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,TGBU610725,SDSZ-400663,12/19/2022,12/27/2022,12/21/2022,0.00 ,630.00 ,"1,162.00 ",EDA0005807,CMDUSEL1457409,12/20/2022
1935538,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TGHU632228,SDSZ-400604,12/16/2022,12/22/2022,12/21/2022,0.00 ,750.00 ,"2,726.00 ",EDA0005811,CMDUSEL1457417,12/20/2022
1935539,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TGHU638059,YMLZ-422176,12/17/2022,12/30/2022,12/21/2022,0.00 ,970.00 ,"2,946.00 ",EDA0005813,CMDUSEL1457807,12/20/2022
1935897,ATL,CMA,COOPMO,FUTURE FORWARDING COMPANY,SEKU603872,TAXZ-477340,12/27/2022,01/10/2023,01/09/2023,1088.80 ,"1,081.50 ","2,670.10 ",1048813937-2021,SGN1717592,12/27/2022
1935898,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,CMAU426266,FLXZ-411013,12/27/2022,,,0.05 ,0.00 ,573.35 ,1048505200-2021,THD0991568,12/27/2022
1935899,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,CMAU961397,TLXZ-431140,12/30/2022,,,0.05 ,0.00 ,573.35 ,1049104615-2021,DJA1068398,12/30/2022
1935900,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,TCLU845704,AIMZ-470889,12/27/2022,,,0.05 ,0.00 ,573.35 ,1048813544-2021,DJA1061632,12/27/2022
1935901,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,TCLU829162,TAXZ-155724,12/20/2022,,01/23/2023,0.05 ,0.00 ,581.15 ,1048701290-2021,DJA1059742,12/20/2022
1935902,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,DRYU968276,POCZ-401210,12/21/2022,,01/23/2023,0.05 ,0.00 ,581.15 ,1048701382-2021,DJA1059750,12/21/2022
1935906,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,XINU813284,HDMZ-410110,12/13/2022,01/05/2023,01/05/2023,1095.00 ,"3,234.00 ","4,813.25 ",1048887439-2021,221972896,12/13/2022
1935907,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,MRKU637083,TLXZ-432914,12/13/2022,01/04/2023,01/04/2023,920.00 ,"3,003.00 ","4,407.25 ",1048817945-2021,221972654,12/13/2022
1935908,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,TGBU632335,NAPZ-422888,12/19/2022,,01/23/2023,0.05 ,0.00 ,581.15 ,1048701160-2021,DJA1059860,12/19/2022
1935909,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,MRKU600693,ZCSZ-600136,12/13/2022,,,0.05 ,0.00 ,484.30 ,1048818263-2021,221972453,12/13/2022
1935910,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,MRSU491600,EMCZ-100884,12/14/2022,01/17/2023,01/13/2023,1400.00 ,0.00 ,"1,884.25 ",1048843007-2021,221972895,12/14/2022
1935911,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,MRKU310836,DCSZ-793571,12/13/2022,01/05/2023,01/04/2023,1045.00 ,"3,234.00 ","4,763.25 ",1048844243-2021,221972649,12/13/2022
1935912,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,TEMU858009,PBIZ-224309,12/13/2022,01/05/2023,01/04/2023,1345.00 ,"3,234.00 ","5,063.25 ",1048886324-2021,221972455,12/13/2022
1935913,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,GESU661843,EMCZ-240934,12/21/2022,,01/23/2023,0.05 ,0.00 ,581.15 ,1048701218-2021,DJA1059687,12/21/2022
1935914,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,MSKU145746,NAPZ-405746,12/13/2022,01/06/2023,01/04/2023,1000.00 ,"3,465.00 ","4,949.25 ",1048887139-2021,221972656,12/13/2022
1935915,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,HASU505622,FVXZ-174897,12/14/2022,01/17/2023,01/12/2023,1400.00 ,0.00 ,"1,884.25 ",1048843766-2021,221972648,12/14/2022
1935916,ATL,ONE,ONEVA,TATSUMI GATEWAY,TGBU462745,NYKZ-415027,12/06/2022,12/08/2022,,0.00 ,0.00 ,582.65 ,CHI4632730-CHI34124070,,12/08/2022
1935917,ATL,ONE,ONEVA,TATSUMI GATEWAY,TCNU523387,HDMZ-412418,12/06/2022,12/08/2022,,0.00 ,0.00 ,582.65 ,CHI4632730-CHI34124067,,12/08/2022
1935918,ATL,ONE,ONEVA,TATSUMI GATEWAY,GESU642481,YMLZ-424894,12/06/2022,12/08/2022,,0.00 ,0.00 ,582.65 ,CHI4632730-CHI34124068,,12/08/2022
1935919,ATL,ONE,ONEVA,TATSUMI GATEWAY,TCLU545859,HDMZ-409149,12/07/2022,12/08/2022,,0.00 ,0.00 ,582.65 ,CHI4632730-CHI34124069,,12/08/2022
1935921,ATL,OOC,ROARNY,AMWARE LOGISTICS SERVICES INC,OOCU489110,XCTZ-707213,01/10/2023,01/10/2023,,80.00 ,0.00 ,517.90 ,1069310,OOLU2137208630,01/10/2023
1935930,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,MRSU335611,DCNZ-407081,12/22/2022,,,0.05 ,0.00 ,477.80 ,1048995227-2021,MAEU222301580,12/22/2022
1935931,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,HASU509559,DCNZ-408773,12/22/2022,,,0.05 ,0.00 ,477.80 ,1049121680-2021,MAEU222302006,12/22/2022
1935932,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,MRKU225483,ZCSZ-964100,12/22/2022,,,0.05 ,0.00 ,477.80 ,1048971635-2021,MAEU222302000,12/22/2022
1935933,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,MSKU966876,ZCSZ-605831,12/23/2022,,,0.05 ,0.00 ,477.80 ,1048995600-2021,MAEU222302243,12/23/2022
1935944,SAV,COS,HECNY,HOME CENTER OUTLET,DRYU454721,TLXZ-451403,12/15/2022,12/20/2022,,240.00 ,0.00 ,"1,987.07 ",DO2201542,COSU6890258140,12/16/2022
1934872,ATL,ONE,ONEVA,TATSUMI GATEWAY,NYKU438308,FVXZ-176567,11/29/2022,11/30/2022,,0.00 ,0.00 ,586.95 ,CHI4594246-CHI33833969,,11/30/2022
1934879,ATL,ONE,SAMSDTX,COSTCO DEPOT #1258,TLLU554737,AIMZ-473754,11/21/2022,12/07/2022,,0.00 ,"1,540.00 ","2,140.40 ",SEA0037954,ONEYSELCB8900400,12/07/2022
1934880,ATL,ONE,SAMSDTX,COSTCO DEPOT #1258,TRHU575270,NAPZ-174863,11/21/2022,12/07/2022,,0.00 ,"1,540.00 ","2,140.40 ",SEA0037958,ONEYSELCB8900401,12/07/2022
1934881,ATL,ONE,SAMSDTX,COSTCO DEPOT #1258,TRHU704533,HJCZ-147579,11/23/2022,12/08/2022,,0.00 ,"1,460.00 ","2,060.40 ",SEA0037959,ONEYSELCB8900404,12/08/2022
1934882,ATL,ONE,ONEVA,MAKITA CORP.,TGHU914286,TLXZ-436878,12/01/2022,12/02/2022,,0.00 ,0.00 ,696.15 ,CHI4596262-CHI33846608,,12/02/2022
1934885,ATL,OOC,QUARTCA,MAINTENANCE SUPPLY HEADQUARTERS,OOLU968734,MSCZ-157416,12/06/2022,12/09/2022,12/06/2022,778.10 ,0.00 ,"1,252.40 ",OILAX-22091384,OOLU2706573280,12/06/2022
1934910,ATL,MSK,SAMSDTX,LOWE'S 3375,MSKU106605,FLXZ-436176,12/01/2022,12/05/2022,12/02/2022,0.00 ,200.00 ,"1,112.00 ",SEA0041390,MAEUS01234312,12/01/2022
1934912,ATL,ONE,SAMSDTX,LOWE'S 3375,NYKU525048,PONZ-456014,12/09/2022,12/22/2022,12/12/2022,0.00 ,620.00 ,"1,311.60 ",SEA0038994,ONEYSZPCR5644604,12/09/2022
1934913,ATL,ONE,SAMSDTX,LOWE'S 3375,TRHU703341,APMZ-425589,12/23/2022,01/03/2023,12/30/2022,0.00 ,480.00 ,"1,171.60 ",SEA0041495,ONEYSZPCS3824500,12/23/2022
1934919,ATL,OOC,QUARTCA,RAMON GARCIA,CCLU781925,TAXZ-477534,12/09/2022,12/13/2022,12/12/2022,676.80 ,0.00 ,"1,166.40 ",OILAX-22091387,OOLU2706573300,12/09/2022
1934922,ATL,ONE,SAMSDTX,LOWE'S ADC 3468,NYKU515219,APMZ-417613,11/23/2022,12/06/2022,11/28/2022,0.00 ,620.00 ,"1,763.45 ",SEA0035447,ONEYSZPCQ2446900,11/23/2022
1934949,ATL,ONE,SAMSDTX,LOWE'S 3375,TGBU970048,EMCZ-947829,11/22/2022,12/01/2022,11/28/2022,0.00 ,660.00 ,"1,335.68 ",SEA0031879,ONEYPKGC45593600,11/23/2022
1934990,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,TCNU413312,NAPZ-800012,11/23/2022,12/12/2022,12/07/2022,950.00 ,0.00 ,"1,546.70 ",1048265127-2021,DJA1052286,11/23/2022
1934997,SAV,ZIM,SCHECA,SVC LOGISTICS INC,ZCSU691333,AIMZ-473398,11/29/2022,11/30/2022,,80.00 ,0.00 ,"1,885.40 ",DELUS0000500594,ZIMUSIN8133430,11/30/2022
1934998,SAV,ZIM,SCHECA,SVC LOGISTICS INC,ZCSU724202,TLXZ-413437,11/30/2022,12/03/2022,,160.00 ,0.00 ,"1,965.40 ",DELUS0000500593,ZIMUSIN8133430,12/01/2022
1934999,SAV,ZIM,SCHECA,SVC LOGISTICS INC,ZCSU751554,AIMZ-473398,11/30/2022,12/07/2022,,320.00 ,0.00 ,"2,125.40 ",DELUS0000500599,ZIMUSIN8133430,12/06/2022
1935000,SAV,ZIM,SCHECA,SVC LOGISTICS INC,ZCSU694476,NAPZ-185086,11/30/2022,12/01/2022,,80.00 ,0.00 ,"1,885.40 ",DELUS0000500595,ZIMUSIN8133430,12/01/2022
1935001,SAV,ZIM,SCHECA,SADDLE CREEK CORP / PEPSICO,ZCSU757964,MAEC-417475,12/14/2022,12/20/2022,,280.00 ,0.00 ,"2,044.09 ",DELUS0000500600,ZIMUSIN8133430,12/19/2022
1935002,SAV,ZIM,SCHECA,SADDLE CREEK CORP / PEPSICO,ZCSU758195,DCLZ-419989,12/08/2022,12/09/2022,,80.00 ,0.00 ,"1,844.09 ",DELUS0000500601,ZIMUSIN8133430,12/09/2022
1935003,SAV,ZIM,SCHECA,SADDLE CREEK CORP / PEPSICO,ZCSU694517,DCLZ-419989,11/29/2022,12/08/2022,,1080.00 ,500.00 ,"3,344.09 ",DELUS0000500596,ZIMUSIN8133430,12/08/2022
1935004,SAV,ZIM,SCHECA,SADDLE CREEK CORP / PEPSICO,ZCSU729828,AIMZ-473398,12/07/2022,12/09/2022,,215.00 ,0.00 ,"1,979.09 ",DELUS0000500598,ZIMUSIN8133430,12/08/2022
1935005,SAV,ZIM,SCHECA,SADDLE CREEK CORP / PEPSICO,ZCSU678493,DCNZ-415046,11/29/2022,12/09/2022,,1070.00 ,650.00 ,"3,484.09 ",DELUS0000500597,ZIMUSIN8133430,12/07/2022
1935031,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU673507,TAXZ-465761,12/01/2022,12/14/2022,12/08/2022,0.00 ,890.00 ,"2,866.00 ",EDA0003897,CMDUTHD0983860,12/02/2022
1935032,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TGBU521050,TAXZ-150625,12/02/2022,12/13/2022,12/12/2022,0.00 ,480.00 ,"2,456.00 ",EDA0003201,CMDUTHD0983860,12/03/2022
1935033,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,CMAU670097,APMZ-421474,12/02/2022,12/13/2022,12/06/2022,0.00 ,480.00 ,"1,012.00 ",EDA0006367,CMDUTHD0983860,12/02/2022
1935037,ATL,ZIM,DPOWGA,MAKITA CORP.,ZCSU263388,EMCZ-741982,11/28/2022,11/28/2022,,230.00 ,0.00 ,895.55 ,528472; 528474,ZIMUSNH1577076,11/28/2022
1935038,ATL,ZIM,DPOWGA,MAKITA CORP.,ZCSU279368,FLXZ-433485,11/28/2022,11/28/2022,,80.00 ,0.00 ,745.55 ,528472; 528474,ZIMUSNH1577076,11/28/2022
1935540,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,TGHU950001,APMZ-410144,12/26/2022,01/07/2023,01/03/2023,0.00 ,"1,484.50 ","2,016.50 ",EDA0012510,CMDUSEL1462153,12/30/2022
1935541,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,TIIU432888,APMZ-412423,12/27/2022,01/06/2023,12/30/2022,0.00 ,770.00 ,"1,302.00 ",EDA0012511,CMDUSEL1462136,12/28/2022
1935542,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TLLU435761,DCNZ-498849,12/16/2022,12/29/2022,12/21/2022,0.00 ,"1,010.00 ","2,986.00 ",EDA0005815,CMDUSEL1457401,12/20/2022
1935545,ATL,CMA,SAMSDTX,LOWE'S ADC 3468,SEKU570183,NAPZ-405746,12/02/2022,12/13/2022,12/05/2022,0.00 ,730.00 ,"1,900.40 ",SEA0035879,CMDUTHD0980609A,12/02/2022
1935558,SAV,HII,SAMSDTX,UNIS GARDEN CITY,CAIU770560,SDSZ-400667,12/08/2022,12/20/2022,12/12/2022,0.00 ,630.00 ,"1,162.00 ",EDA0006859,HDMULCHM99634400,12/09/2022
1935559,SAV,HII,SAMSDTX,UNIS GARDEN CITY,GAOU616251,TSXZ-654915,12/08/2022,12/21/2022,12/12/2022,0.00 ,560.00 ,"1,092.00 ",EDA0006369,HDMULCHM39582100,12/08/2022
1935560,SAV,HII,SAMSDTX,UNIS GARDEN CITY,HMMU612039,SDSZ-400631,12/07/2022,12/13/2022,12/09/2022,0.00 ,780.00 ,"1,312.00 ",EDA0006869,HDMULCHM99634400,12/08/2022
1935561,SAV,HII,SAMSDTX,UNIS GARDEN CITY,HMMU626353,SDSZ-400618,12/07/2022,12/13/2022,12/12/2022,0.00 ,630.00 ,"1,162.00 ",EDA0006871,HDMULCHM39582100,12/08/2022
1935562,SAV,HII,SAMSDTX,UNIS GARDEN CITY,HMMU634433,DCNZ-415046,12/09/2022,12/15/2022,12/12/2022,0.00 ,280.00 ,812.00 ,EDA0006872,HDMULCHM99634400,12/09/2022
