RECNO ,Ter ,SSL,ID ,Consignee,Container No,Chassis No,,,, EL Bill,,WO #,BOL #,,
1936300,CHI,EML,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),EMCU136198,DCNZ-507212,12/22/2022,12/22/2022,,0.00 ,0.00 ,525.00 ,231-751400259P,EGLV149207715891,12/22/2022
1936301,CHI,HII,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),GCXU208798,MAEC-285252,01/03/2023,01/03/2023,,0.00 ,0.00 ,525.00 ,231-8556589-8,HDMUXMNM25703800,01/03/2023
1936302,CHI,EML,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),EGSU102401,HRGZ-427530,12/22/2022,12/22/2022,,0.00 ,0.00 ,525.00 ,231-751399571P,EGLV149207752389,12/22/2022
1936317,DIT,ONE,TRAUCA,SANDEN INTERNATIONAL,TCLU342176,TNPZ-220324,12/30/2022,01/03/2023,,722.50 ,0.00 ,"1,199.30 ",TYOL221116,ONEYTYOCK1142500,01/03/2023
1936384,CHI,ONE,OLUSANY,REDWOOD MULTIMODAL,NYKU370213,FLKZ-203209,12/27/2022,12/27/2022,,310.00 ,0.00 ,"1,007.32 ",CHOLX224827,,12/27/2022
1936395,CHI,CMA,INTERDO,QUAD/GRAPHICS INC,TRLU733664,DCLZ-700837,12/13/2022,12/15/2022,,120.00 ,0.00 ,"1,288.00 ",4555291,,12/15/2022
1936397,MEM,OOC,DJSITX,JET STAR TIRE & WHEEL,BSIU818798,PBIZ-225638,01/02/2023,01/05/2023,,640.00 ,0.00 ,"2,141.92 ",S22I128571,CNRU000037678895,01/04/2023
1936398,DIT,ONE,MEIKCA,A&W PRODUCTIONS,NYKU372032,TNPZ-262202,12/30/2022,12/30/2022,,80.00 ,0.00 ,653.65 ,31-6-2608-22,ONEYTYOCH7846700,12/30/2022
1936399,DIT,ONE,MEIKCA,A&W PRODUCTIONS,KKTU819915,TNPZ-262355,12/30/2022,12/30/2022,,80.00 ,0.00 ,653.65 ,31-6-2608-22,ONEYTYOCH7846700,12/30/2022
1936400,DIT,ONE,MEIKCA,A&W PRODUCTIONS,TRHU183534,TNPZ-267570,12/30/2022,12/30/2022,,80.00 ,0.00 ,653.65 ,31-6-2608-22,ONEYTYOCH7846700,12/30/2022
1936401,CHI,ONE,OLUSANY,SETHNESS PRODUCT,TCLU550370,FLXZ-601538,01/04/2023,01/05/2023,,80.00 ,0.00 ,"1,376.30 ",CHOLX224850,,01/05/2023
1936402,CHI,ONE,OLUSANY,SETHNESS PRODUCT,TLLU605635,PBIZ-427385,01/04/2023,01/05/2023,,655.00 ,0.00 ,"1,951.30 ",CHOLX224850,,01/04/2023
1936411,CHI,OOC,OLUSANY,SETHNESS PRODUCT,TRHU436923,PBIZ-427379,12/27/2022,12/28/2022,,692.50 ,0.00 ,"1,988.80 ",CHOLX224854,,12/28/2022
1936412,CHI,OOC,OLUSANY,SETHNESS PRODUCT,OOLU995417,PBIZ-427385,12/27/2022,12/28/2022,,315.00 ,0.00 ,"1,611.30 ",CHOLX224854,,12/28/2022
1936413,CHI,OOC,OLUSANY,ELECTI-FLEX,TCNU216200,KKLZ-602142,12/27/2022,12/29/2022,,665.00 ,0.00 ,"1,410.00 ",CHOLX224855,,12/27/2022
1936414,CHI,CMA,INTERDO,QUAD/GRAPHICS INC,BEAU562877,TSXZ-477051,12/13/2022,12/15/2022,,120.00 ,0.00 ,"1,264.00 ",4555382,,12/15/2022
1936452,CHI,EML,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),EISU176561,MAEC-534587,01/05/2023,01/05/2023,,0.00 ,0.00 ,525.00 ,231-751402622P,EGLV149207695181,01/05/2023
1936454,CHI,EML,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),HMCU106409,APMZ-701250,01/05/2023,01/05/2023,,0.00 ,0.00 ,525.00 ,231-751402619P,EGLV149207695164,01/05/2023
1936456,MEM,ONE,DJSITX,MTD PRODUCTS,NYKU369182,YMLZ-230421,01/09/2023,01/11/2023,,555.00 ,0.00 ,"1,605.45 ",S22I128485,ONEYSGNCS3321800,01/11/2023
1936457,MEM,ONE,DJSITX,MTD PRODUCTS,CAIU309063,EMCZ-420943,01/09/2023,01/12/2023,,500.00 ,0.00 ,"1,550.45 ",S22I129683,ONEYSGNCR4539500,01/12/2023
1936458,CHI,ONE,OLUSANY,SPEEDMARK TRANSPORTATION INC,NYKU985096,FLXZ-202692,12/14/2022,12/19/2022,,740.00 ,0.00 ,"1,336.00 ",CHOLX224861,,12/15/2022
1936459,CHI,EML,DJSITX,Chicagoland Cfs,BMOU545343,EMCZ-101094,01/21/2023,01/26/2023,01/25/2023,1201.50 ,0.00 ,"1,863.00 ",S22I129797,EGLV080200572287,01/23/2023
1936462,CHI,MSK,SAMSDTX,UNIS BOLINGBROOK,FDCU027142,TSXZ-413298,01/04/2023,01/05/2023,01/05/2023,0.00 ,330.00 ,"1,116.45 ",SEA0044926,MAEU223219747,01/04/2023
1936463,CHI,ONE,OLUSANY,SETHNESS PRODUCT,BMOU149525,FLXZ-202777,01/10/2023,01/10/2023,,40.00 ,0.00 ,"1,336.30 ",CHOLX224868,,01/10/2023
1936488,MEM,MSC,MEDSC,MEDEGEN MEDICAL,MEDU791636,PBIZ-225640,12/21/2022,12/28/2022,12/27/2022,0.00 ,843.75 ,"1,446.55 ",T00961470262,MEDUSL093326,12/21/2022
1936489,MEM,MSC,MEDSC,MEDEGEN MEDICAL,MSMU524506,PBIZ-225641,12/21/2022,12/28/2022,12/27/2022,0.00 ,843.75 ,"1,446.55 ",T00961471484,MEDUSL093888,12/21/2022
1934993,CHI,ONE,COOPMO,COOPER LIGHTING,ONEU016251,FLTZ-409287,12/15/2022,12/20/2022,12/16/2022,415.00 ,0.00 ,"1,197.25 ",1049153324-2021,XMNC90779300,12/15/2022
1934994,CHI,ONE,COOPMO,COOPER LIGHTING,TRHU427001,FHCZ-149100,12/15/2022,12/28/2022,12/22/2022,520.00 ,157.50 ,"1,459.75 ",1049153324-2021,XMNC90779300,12/15/2022
1935006,DAL,ONE,VICIL,IDC,BMOU590332,HRGZ-456421,12/10/2022,12/13/2022,,658.75 ,0.00 ,995.35 ,OI 285,ONEYSGNCS1797900,12/13/2022
1935007,DAL,ONE,VICIL,IDC,GAOU650835,TNPZ-498146,12/10/2022,12/13/2022,,540.00 ,0.00 ,876.60 ,OI 285,ONEYSGNCS1797900,12/13/2022
1935008,DAL,ONE,VICIL,IDC,NYKU410779,APMZ-416601,12/10/2022,12/13/2022,,540.00 ,0.00 ,876.60 ,OI 285,ONEYSGNCS1797900,12/13/2022
1935009,DAL,ONE,VICIL,IDC,TRHU477703,TNPZ-495488,12/10/2022,12/13/2022,,540.00 ,0.00 ,876.60 ,OI 285,ONEYSGNCS1797900,12/13/2022
1935028,MEM,HAP,COOPMO,COOPER LIGHTING,FANU187501,TAXZ-409953,12/13/2022,12/14/2022,12/14/2022,230.00 ,0.00 ,803.65 ,1049394382-2021,HLCUNG12205UFMP5,12/13/2022
1935029,MEM,HAP,COOPMO,COOPER LIGHTING,HLXU837712,CCMZ-401574,12/13/2022,12/14/2022,12/14/2022,230.00 ,0.00 ,803.65 ,1049394382-2021,HLCUNG12205UFMP5,12/13/2022
1935030,MEM,HAP,COOPMO,COOPER LIGHTING,CAIU964950,CCLZ-442391,12/20/2022,12/21/2022,12/21/2022,230.00 ,0.00 ,803.65 ,1049394382-2021,HLCUNG12205UFMP5,12/20/2022
1935034,CHI,OOC,DJSITX,Chicagoland Cfs,CSNU698862,PBIZ-427385,12/02/2022,12/12/2022,12/09/2022,1288.75 ,0.00 ,"1,977.25 ",S22I128246,CNRU000037562274,12/05/2022
1935036,CHI,OOC,DJSITX,Chicagoland Cfs,TRHU436923,PBIZ-427395,12/15/2022,12/22/2022,12/20/2022,1175.00 ,0.00 ,"1,863.50 ",S22I128999,OOLU2708490150,12/19/2022
1935058,CHI,ONE,SAMSDTX,LOWE'S ADC 3463,TRHU560851,FLXZ-439409,12/07/2022,12/19/2022,12/08/2022,0.00 ,520.00 ,"1,302.80 ",SEA0041492,ONEYSZPCS3853700,12/07/2022
1935061,CHI,HII,ARMADPA,IPL-Axis Warehouse West Chicago,KOCU419220,APMZ-424849,01/19/2023,01/23/2023,01/20/2023,515.00 ,0.00 ,830.00 ,503638341 ,HDMUSRGM85686600,01/19/2023
1935062,CHI,HII,ARMADPA,ROMEOVILLE IL HUB,HMMU613835,GACZ-400327,01/03/2023,01/05/2023,01/05/2023,379.15 ,0.00 ,638.30 ,503640290 ,HDMUHPHM34109900,01/03/2023
1935063,CHI,HII,ARMADPA,ROMEOVILLE IL HUB,HMMU618508,OESZ-802212,01/03/2023,01/06/2023,01/05/2023,160.00 ,0.00 ,419.15 ,503640283 ,HDMUHPHM34109900,01/03/2023
1935064,CHI,HII,ARMADPA,IPL-Axis Warehouse West Chicago,KOCU420236,OESZ-801660,01/19/2023,01/23/2023,01/20/2023,515.00 ,0.00 ,830.00 ,503638340 ,HDMUSRGM85686600,01/19/2023
1935069,MEM,CMA,COOPMO,COOPER LIGHTING,APHU737985,TCWZ-417019,01/11/2023,01/16/2023,01/12/2023,546.00 ,0.00 ,937.50 ,1049465859-2021,SGN1738889,01/11/2023
1935070,MEM,CMA,COOPMO,COOPER LIGHTING,TGHU978001,MCHZ-400566,01/11/2023,01/13/2023,01/12/2023,255.00 ,0.00 ,646.50 ,1049465859-2021,SGN1738889,01/11/2023
1935071,MEM,CMA,COOPMO,COOPER LIGHTING,SEGU535506,TLXZ-526903,01/17/2023,01/20/2023,01/17/2023,295.00 ,0.00 ,686.50 ,1049466521-2021,SGN1738887,01/17/2023
1935077,CHI,ONE,SAMSDTX,UNIS BOLINGBROOK,FDCU051534,FHCZ-147880,12/27/2022,12/29/2022,12/28/2022,0.00 ,120.00 ,933.20 ,SEA0043298,ONEYHANC70071800,12/27/2022
1935078,CHI,ONE,SAMSDTX,UNIS BOLINGBROOK,TCLU550370,FLXZ-601538,01/03/2023,01/04/2023,01/04/2023,0.00 ,80.00 ,866.45 ,SEA0043330,ONEYHANC72760800,01/03/2023
1935079,CHI,ONE,SAMSDTX,UNIS BOLINGBROOK,TCLU648447,FLXZ-436091,12/27/2022,12/29/2022,12/28/2022,0.00 ,120.00 ,933.20 ,SEA0043331,ONEYHANC70071800,12/27/2022
1935080,CHI,ONE,SAMSDTX,UNIS BOLINGBROOK,TRHU607208,FLXZ-601213,12/27/2022,12/30/2022,12/28/2022,0.00 ,160.00 ,973.20 ,SEA0043338,ONEYHANC70071800,12/27/2022
1935087,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,GCXU570010,FLXZ-422850,12/19/2022,01/03/2023,12/20/2022,0.00 ,"1,116.70 ","2,119.90 ",SEA0043299,MAEUS01288729,12/19/2022
1935088,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,HASU508208,FLXZ-445886,12/19/2022,12/30/2022,12/20/2022,0.00 ,"1,833.20 ","2,836.40 ",SEA0043302,MAEUS01288716,12/19/2022
1935089,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,MRKU265517,DCLZ-412729,12/19/2022,12/19/2022,,0.00 ,390.00 ,"1,393.20 ",SEA0043308,MAEUS01288730,12/19/2022
1935090,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,MRKU385864,FLTZ-408049,12/19/2022,12/20/2022,12/20/2022,0.00 ,430.00 ,"1,433.20 ",SEA0043309,MAEUS01288726,12/19/2022
1935922,DIT,ONE,SAMSDTX,BEST BUY 075 C/O SAMSUNG,SEGU536125,TNPZ-429127,12/16/2022,12/19/2022,,0.00 ,547.50 ,"1,185.90 ",SEA0043387,ONEYSELCE5552711,12/19/2022
1935923,DIT,ONE,SAMSDTX,BEST BUY 075 C/O SAMSUNG,TCNU518768,TNPZ-499433,12/18/2022,12/20/2022,,0.00 ,586.25 ,"1,224.65 ",SEA0043752,ONEYSELCE5552715,12/20/2022
1935924,DIT,ONE,SAMSDTX,BEST BUY 075 C/O SAMSUNG,TCNU523644,TNPZ-448916,12/16/2022,12/19/2022,,0.00 ,642.50 ,"1,280.90 ",SEA0043396,ONEYSELCE5552716,12/19/2022
1935945,DAL,MSC,BYINTCA,MARCO WHEEL GROUP LP,MSMU537740,DCLZ-407828,12/07/2022,12/07/2022,,0.00 ,0.00 ,528.50 ,2211544/AJ,MEDUVE946334,12/07/2022
1935946,DAL,ONE,SAMSDTX,NEOVIA LOGISTICS - A59,KKFU794828,APMZ-422644,12/19/2022,12/22/2022,12/20/2022,0.00 ,732.75 ,"1,333.15 ",SEA0044431,ONEYLCBC31645800,12/19/2022
1935947,CHI,CMA,INTERDO,QUAD/GRAPHICS INC,GCXU538477,MCHZ-401143,12/07/2022,12/09/2022,,270.00 ,0.00 ,"1,462.00 ",4553856,,12/09/2022
1935948,CHI,ONE,ARMADPA,IPL-Axis Warehouse West Chicago,GAOU657858,FLGZ-440725,01/23/2023,01/30/2023,01/25/2023,200.00 ,0.00 ,515.00 ,503650823,ONEYDADC10546700,01/23/2023
1935955,CHI,ONE,DJSTXIL,TREDIT TIRE & WHEEL,DRYU973482,PBIZ-427386,12/16/2022,12/20/2022,,972.40 ,0.00 ,"2,255.90 ",S22I128783,ONEYTS2ND4825500,12/19/2022
1935956,CHI,ONE,DJSTXIL,TREDIT TIRE & WHEEL,TRHU620584,NYKZ-508035,12/26/2022,01/04/2023,,552.40 ,0.00 ,"1,835.90 ",S22I128581,ONEYTS2ND4825500,12/27/2022
1935957,CHI,ONE,DJSTXIL,TREDIT TIRE & WHEEL,TRHU594433,FLXZ-448393,01/05/2023,01/06/2023,,377.40 ,0.00 ,"1,660.90 ",S22I128784,ONEYTS2ND4825500,01/06/2023
1935958,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,TCNU166077,MCHZ-401319,01/05/2023,01/05/2023,,512.40 ,0.00 ,"1,795.90 ",S22I128890,COSU8026568110,01/05/2023
1935959,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,CSNU623520,MCHZ-401291,01/05/2023,01/05/2023,,717.90 ,0.00 ,"2,001.40 ",S22I128891, COSU802COSU8026568110,01/05/2023
1935960,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,OOLU925365,NYKZ-508035,01/04/2023,01/05/2023,,756.90 ,0.00 ,"2,040.40 ",S22I128892,COSU8026568110,01/05/2023
1935961,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,TGBU775608,PBIZ-427377,01/06/2023,01/10/2023,,852.40 ,0.00 ,"2,135.90 ",S22I129119,COSU8026567820,01/09/2023
1935962,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,TRHU401246,MCHZ-401197,01/04/2023,01/05/2023,,512.40 ,0.00 ,"1,795.90 ",S22I129323,COSU8026567820,01/05/2023
1935963,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,TCKU739508,FLXZ-448393,01/04/2023,01/05/2023,,762.40 ,0.00 ,"2,045.90 ",S22I129120,COSU8026567820,01/04/2023
1935964,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,CSNU727683,PBIZ-427395,01/06/2023,01/09/2023,,852.40 ,0.00 ,"2,135.90 ",S22I129121,COSU8026567820,01/09/2023
1935970,CHI,CMA,CMAVA,KEYSTONE AUTOMOTIVE - LKQ,TRLU733664,DCLZ-700837,12/08/2022,12/13/2022,12/09/2022,0.00 ,120.00 ,"1,644.60 ",WO255171445,NBGH554159,12/08/2022
1935971,CHI,CMA,CMAVA,KEYSTONE AUTOMOTIVE - LKQ,CMAU649684,MSCZ-400205,12/12/2022,12/15/2022,12/13/2022,0.00 ,80.00 ,"1,604.60 ",WO255171451,XIA1073613,12/12/2022
1935972,CHI,EML,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),EGHU982908,TCLZ-404930,12/22/2022,12/22/2022,,0.00 ,0.00 ,525.00 ,231-751398524P,EGLV010201144971,12/22/2022
1935999,CHI,COS,OLUSANY,SCHOLLE CORPORATION,BMOU512298,TSXZ-656213,12/08/2022,12/10/2022,,665.00 ,0.00 ,"1,306.75 ",CHOLX224774,,12/09/2022
1936030,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU461978,DCNZ-437303,12/14/2022,12/14/2022,,0.00 ,40.00 ,724.00 ,SEA0044594,HDMULCHM22179000,12/14/2022
1936038,MEM,MSC,COOPMO,COOPER LIGHTING,TGBU748942,MAEC-627925,12/29/2022,12/30/2022,12/30/2022,80.00 ,0.00 ,476.90 ,1049711161-2021,MEDUX4100475,12/29/2022
1936039,MEM,MSC,COOPMO,COOPER LIGHTING,DRYU948841,DCLZ-407951,12/29/2022,12/30/2022,12/30/2022,436.25 ,0.00 ,833.15 ,1049711161-2021,MEDUX4100475,12/29/2022
1936040,MEM,MSC,COOPMO,COOPER LIGHTING,MSDU878754,DCLZ-415109,12/29/2022,12/29/2022,12/29/2022,80.00 ,0.00 ,476.90 ,1049711161-2021,MEDUX4100475,12/29/2022
1936041,MEM,MSC,COOPMO,COOPER LIGHTING,FFAU252755,APMZ-416519,12/29/2022,12/29/2022,12/29/2022,80.00 ,0.00 ,476.90 ,1049711161-2021,MEDUX4100475,12/29/2022
1936042,MEM,MSC,COOPMO,COOPER LIGHTING,TRHU724919,APMZ-701941,12/28/2022,12/30/2022,12/30/2022,310.00 ,0.00 ,706.90 ,1049712190-2021,MEDUX4101028,12/29/2022
1935091,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,MRKU523285,TSXZ-656213,12/19/2022,12/20/2022,,0.00 ,556.67 ,"1,559.87 ",SEA0043311,MAEUS01288715,12/19/2022
1935092,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,MRKU575002,PONZ-457413,12/19/2022,12/30/2022,12/21/2022,0.00 ,"1,833.20 ","2,836.40 ",SEA0043312,MAEUS01288728,12/19/2022
1935093,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,MRSU533606,FLTZ-409287,12/20/2022,01/03/2023,12/21/2022,0.00 ,"2,015.20 ","3,018.40 ",SEA0043315,MAEUS01288725,12/20/2022
1935094,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,MRSU559677,PBIZ-427379,12/19/2022,12/21/2022,12/20/2022,0.00 ,618.75 ,"1,621.95 ",SEA0043316,MAEUS01288727,12/19/2022
1935095,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,MSKU095288,TSXZ-435719,12/26/2022,01/09/2023,12/27/2022,0.00 ,"1,060.83 ","2,064.03 ",SEA0043317,MAEUS01288719,12/26/2022
1935096,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,MSKU162838,FLXZ-443518,12/19/2022,12/30/2022,12/21/2022,0.00 ,"1,833.20 ","2,836.40 ",SEA0043319,MAEUS01288718,12/19/2022
1935097,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,MSKU950044,TSXZ-436002,12/20/2022,01/04/2023,12/21/2022,0.00 ,"1,960.20 ","2,963.40 ",SEA0043320,MAEUS01288732,12/20/2022
1935098,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,SUDU851279,FLXZ-439409,12/19/2022,12/30/2022,12/20/2022,0.00 ,"1,833.20 ","2,836.40 ",SEA0043322,MAEUS01288721,12/19/2022
1935099,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,SUDU856985,FLXZ-445886,12/19/2022,12/19/2022,,0.00 ,390.00 ,"1,393.20 ",SEA0043323,MAEUS01288732,12/19/2022
1935100,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,SUDU893569,TSXZ-493062,12/19/2022,12/30/2022,12/20/2022,0.00 ,"1,833.20 ","2,836.40 ",SEA0043324,MAEUS01288732,12/19/2022
1935101,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,TCKU695938,TSXZ-493056,12/19/2022,01/02/2023,12/20/2022,0.00 ,950.00 ,"1,953.20 ",SEA0043326,MAEUS01288717,12/19/2022
1935102,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,TCKU903422,TSXZ-414220,12/19/2022,12/30/2022,12/20/2022,0.00 ,"1,833.20 ","2,836.40 ",SEA0043329,MAEUS01288723,12/19/2022
1935103,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,TEMU670048,DCLZ-424943,12/26/2022,01/02/2023,12/27/2022,0.00 ,670.00 ,"1,673.20 ",SEA0043335,MAEUS01288714,12/26/2022
1935104,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,TCNU243729,FLTZ-407650,12/19/2022,12/30/2022,12/21/2022,0.00 ,"1,833.20 ","2,836.40 ",SEA0043333,MAEUS01289710,12/19/2022
1935105,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,FCIU901556,DCLZ-416632,12/19/2022,01/04/2023,12/20/2022,0.00 ,"2,000.20 ","3,003.40 ",SEA0043297,MAEUS01288720,12/19/2022
1935106,CHI,ONE,SAMSDTX,NEOVIA LOGISTICS - A58,TGBU982743,FLXZ-442366,12/15/2022,12/22/2022,,0.00 ,320.00 ,"1,004.00 ",SEA0044992,ONEYSH2AAB538401,12/15/2022
1935107,MEM,SME,MEMETN,MEDEGEN MEDICAL,SMCU110659,TSXZ-483946,12/19/2022,12/27/2022,12/21/2022,1096.70 ,0.00 ,"1,815.80 ",S221E221258056,SMLMNJPE2A151600,12/19/2022
1935134,MEM,CMA,COOPMO,COOPER LIGHTING,CXDU184724,TCWZ-417053,12/27/2022,12/28/2022,12/27/2022,80.00 ,0.00 ,482.30 ,1049097463-2021,SGN1727619,12/27/2022
1935135,MEM,MSC,MEMETN,MEDEGEN MEDICAL,BMOU654628,HRZZ-424490,12/08/2022,12/13/2022,12/13/2022,240.00 ,0.00 ,806.10 ,S221O221258951,MEDUVE947282,12/08/2022
1935136,MEM,MSC,MEMETN,MEDEGEN MEDICAL,MSMU646232,MAEC-679992,12/08/2022,12/13/2022,12/13/2022,240.00 ,0.00 ,806.10 ,S221O221258951,MEDUVE947282,12/08/2022
1935137,MEM,CMA,COOPMO,COOPER LIGHTING,CMAU916154,MCHZ-400360,12/27/2022,12/28/2022,12/27/2022,80.00 ,0.00 ,482.30 ,1049100985-2021,SGN1727825,12/27/2022
1935138,MEM,CMA,COOPMO,COOPER LIGHTING,TGBU521539,HDMZ-408902,12/27/2022,12/28/2022,12/28/2022,80.00 ,0.00 ,482.30 ,1049100985-2021,SGN1727825,12/27/2022
1935139,MEM,CMA,COOPMO,COOPER LIGHTING,GESU608725,NAPZ-194749,12/27/2022,12/27/2022,12/27/2022,80.00 ,0.00 ,482.30 ,1048952046-2021,SGN1727613,12/27/2022
1935162,CHI,ONE,OLUSANY,SETHNESS PRODUCT,TRHU170281,CMPZ-034112,12/01/2022,12/06/2022,,985.00 ,0.00 ,"2,316.10 ",CHOLX224646,,12/02/2022
1935166,CHI,SME,SAMSDTX,NEOVIA LOGISTICS - A58,AXIU144619,FVXZ-176396,12/16/2022,12/16/2022,,0.00 ,290.00 ,"1,027.20 ",SEA0043633,SMLMSEL2K7321400,12/16/2022
1935167,CHI,SME,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU788326,PBIZ-427377,12/22/2022,12/30/2022,12/22/2022,0.00 ,"1,803.20 ","2,806.40 ",SEA0043646,SMLMSEL2K7321400,12/22/2022
1935168,CHI,SME,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU789815,FLXZ-422850,12/16/2022,12/19/2022,,0.00 ,410.00 ,"1,147.20 ",SEA0043648,SMLMSEL2K7321400,12/16/2022
1936043,MEM,MSC,COOPMO,COOPER LIGHTING,MSDU593292,MAEC-735248,12/29/2022,12/30/2022,12/30/2022,483.75 ,0.00 ,880.65 ,1049712190-2021,MEDUX4101028,12/29/2022
1936044,MEM,MSC,COOPMO,COOPER LIGHTING,TEMU689390,DCLZ-415011,12/28/2022,12/29/2022,12/29/2022,80.00 ,0.00 ,476.90 ,1049712190-2021,MEDUX4101028,12/28/2022
1936045,MEM,MSC,COOPMO,COOPER LIGHTING,TXGU504818,PBIZ-427396,12/28/2022,12/29/2022,12/29/2022,522.50 ,0.00 ,919.40 ,1049712190-2021,MEDUX4101028,12/28/2022
1936046,MEM,CMA,COOPMO,COOPER LIGHTING,APHU689662,DFLZ-401047,12/29/2022,12/30/2022,12/30/2022,230.00 ,0.00 ,795.95 ,1049345890-2021,THD0999526,12/29/2022
1936047,CHI,MSC,COOPMO,COOPER LIGHTING,MSDU406159,APMZ-404861,12/28/2022,01/03/2023,,280.00 ,0.00 ,"1,051.75 ",1049842189-2021,MEDUX4126611,12/28/2022
1936048,CHI,CMA,COOPMO,COOPER LIGHTING,APHU693570,TSXZ-658419,01/03/2023,01/06/2023,01/05/2023,143.74 ,0.00 ,915.49 ,1049346224-2021,THD0999551,01/03/2023
1936049,DAL,MSC,COOPMO,COOPER LIGHTING LLC,MEDU774075,TNPZ-499721,12/30/2022,01/05/2023,01/03/2023,931.50 ,0.00 ,"1,366.50 ",1049794480-2021,MEDUOL742600,12/30/2022
1936063,CHI,ONE,OLUSANY,SETHNESS PRODUCT,KKFU790385,FPPZ-484989,12/09/2022,12/14/2022,,565.00 ,0.00 ,"1,878.70 ",CHOLX224788,,12/12/2022
1936064,MEM,CMA,ASICSCA,ASICS AMERICA CORP,TEMU824206,DCLZ-413603,12/22/2022,12/27/2022,12/27/2022,340.00 ,0.00 ,"1,190.00 ",JKAOI220890,CMDUDJA1063465,12/22/2022
1936065,MEM,CMA,ASICSCA,ASICS AMERICA CORP,UETU567626,PBIZ-225648,12/27/2022,01/03/2023,01/03/2023,662.50 ,0.00 ,"1,512.50 ",JKAOI220890,CMDUDJA1063465,12/27/2022
1936066,MEM,CMA,ASICSCA,ASICS AMERICA CORP,TCNU730749,PBIZ-427394,12/27/2022,01/04/2023,01/03/2023,631.25 ,0.00 ,"1,481.25 ",JKAOI220890,CMDUDJA1063465,12/27/2022
1936067,MEM,CMA,ASICSCA,ASICS AMERICA CORP,GESU664803,PBIZ-225647,12/28/2022,01/05/2023,01/03/2023,726.25 ,0.00 ,"1,576.25 ",OERT175732L00419,CMDUSGN1727470,12/28/2022
1936068,MEM,CMA,ASICSCA,ASICS AMERICA CORP,APZU439572,PBIZ-225637,12/27/2022,01/04/2023,01/03/2023,678.75 ,0.00 ,"1,528.75 ",OERT175732L00419,CMDUSGN1727470,12/27/2022
1936069,MEM,CMA,ASICSCA,ASICS AMERICA CORP,TCLU472011,PBIZ-225655,12/27/2022,01/04/2023,01/03/2023,560.00 ,0.00 ,"1,410.00 ",OERT175732L00419,CMDUSGN1727470,12/27/2022
1936070,MEM,CMA,ASICSCA,ASICS AMERICA CORP,ECMU218746,DCLZ-234483,01/10/2023,01/11/2023,01/10/2023,280.00 ,0.00 ,"1,130.00 ",OERT203732L00126,CMDUXIA1082288,01/10/2023
1936071,MEM,CMA,ASICSCA,ASICS AMERICA CORP,APHU735156,PBIZ-405575,01/04/2023,01/06/2023,01/05/2023,429.50 ,0.00 ,"1,279.50 ",OERT175732L00411,CMDUSGN1725296,01/04/2023
1936072,MEM,CMA,ASICSCA,ASICS AMERICA CORP,CMAU545377,PBIZ-225647,01/11/2023,01/12/2023,01/12/2023,494.50 ,0.00 ,"1,344.50 ",OERT175732L00412,CMDUSGN1725298,01/11/2023
1936073,MEM,CMA,ASICSCA,ASICS AMERICA CORP,CMAU707891,PBIZ-225656,01/03/2023,01/05/2023,01/04/2023,320.00 ,0.00 ,"1,170.00 ",OERT175732L00410,CMDUSGN1725294,01/03/2023
